rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount
20231114002804,11014,2023,00139719,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 38 기 3분기말,1058870516784,제 37 기말,940867070391,7,KRW,,,,
20231114002804,11014,2023,00139719,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 38 기 3분기말,566187400047,제 37 기말,477189017933,8,KRW,,,,
20231114002804,11014,2023,00139719,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 38 기 3분기말,63233813714,제 37 기말,43517363079,9,KRW,,,,
20231114002804,11014,2023,00139719,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 38 기 3분기말,800713392,제 37 기말,859185305,10,KRW,,,,
20231114002804,11014,2023,00139719,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 38 기 3분기말,363894089986,제 37 기말,330863791551,11,KRW,,,,
20231114002804,11014,2023,00139719,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 38 기 3분기말,20323976202,제 37 기말,18812568618,12,KRW,,,,
20231114002804,11014,2023,00139719,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,당기손익-공정가치측정금융자산,-,제 38 기 3분기말,165555231,제 37 기말,0,13,KRW,,,,
20231114002804,11014,2023,00139719,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 38 기 3분기말,4142474000,제 37 기말,1124928000,14,KRW,,,,
20231114002804,11014,2023,00139719,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권및기타채권,-,제 38 기 3분기말,113626777522,제 37 기말,82011181380,15,KRW,,,,
20231114002804,11014,2023,00139719,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 38 기 3분기말,492683116737,제 37 기말,463678052458,16,KRW,,,,
20231114002804,11014,2023,00139719,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 38 기 3분기말,3000000,제 37 기말,3000000,17,KRW,,,,
20231114002804,11014,2023,00139719,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,매출채권및기타채권,-,제 38 기 3분기말,3061425611,제 37 기말,3227535399,18,KRW,,,,
20231114002804,11014,2023,00139719,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 38 기 3분기말,19701854704,제 37 기말,19116866575,19,KRW,,,,
20231114002804,11014,2023,00139719,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 38 기 3분기말,8061971379,제 37 기말,7417892877,20,KRW,,,,
20231114002804,11014,2023,00139719,BS,재무상태표,ifrs-full_InvestmentAccountedForUsingEquityMethod,지분법적용투자지분,-,제 38 기 3분기말,1563590685,제 37 기말,1332587756,21,KRW,,,,
20231114002804,11014,2023,00139719,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 38 기 3분기말,7937483093,제 37 기말,7134689575,22,KRW,,,,
20231114002804,11014,2023,00139719,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,당기손익-공정가치측정금융자산,-,제 38 기 3분기말,3913793994,제 37 기말,4251985383,23,KRW,,,,
20231114002804,11014,2023,00139719,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타비유동자산,-,제 38 기 3분기말,1335900000,제 37 기말,16500000,24,KRW,,,,
20231114002804,11014,2023,00139719,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 38 기 3분기말,425034534246,제 37 기말,404788703111,25,KRW,,,,
20231114002804,11014,2023,00139719,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 38 기 3분기말,22069563025,제 37 기말,16388291782,26,KRW,,,,
20231114002804,11014,2023,00139719,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 38 기 3분기말,359712693739,제 37 기말,339798458106,28,KRW,,,,
20231114002804,11014,2023,00139719,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 38 기 3분기말,353097869787,제 37 기말,334558178975,29,KRW,,,,
20231114002804,11014,2023,00139719,BS,재무상태표,dart_CapitalSurplus,기타불입자본,-,제 38 기 3분기말,102470434523,제 37 기말,102470434523,30,KRW,,,,
20231114002804,11014,2023,00139719,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 38 기 3분기말,-5270837567,제 37 기말,-11348731635,31,KRW,,,,
20231114002804,11014,2023,00139719,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 38 기 3분기말,17820288000,제 37 기말,17820288000,32,KRW,,,,
20231114002804,11014,2023,00139719,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금,-,제 38 기 3분기말,238077984831,제 37 기말,225616188087,33,KRW,,,,
20231114002804,11014,2023,00139719,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 38 기 3분기말,6614823952,제 37 기말,5240279131,34,KRW,,,,
20231114002804,11014,2023,00139719,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 38 기 3분기말,1058870516784,제 37 기말,940867070391,35,KRW,,,,
