rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount
20240322000331,11011,2023,00139719,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentPayables,장기매입채무및기타채무,-,제 38 기,862357266,제 37 기,778421593,제 36 기,898809570,50,KRW,
20240322000331,11011,2023,00139719,BS,재무상태표,dart_PostemploymentBenefitObligations,퇴직급여채무,-,제 38 기,7802836863,제 37 기,11655918718,제 36 기,10956247240,51,KRW,
20240322000331,11011,2023,00139719,BS,재무상태표,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 38 기,10075216633,제 37 기,11543236462,제 36 기,11276477901,52,KRW,
20240322000331,11011,2023,00139719,BS,재무상태표,ifrs-full_NoncurrentLeaseLiabilities,비유동 리스부채,-,제 38 기,9558046130,제 37 기,9271216276,제 36 기,7959107802,53,KRW,
20240322000331,11011,2023,00139719,BS,재무상태표,ifrs-full_OtherNoncurrentLiabilities,사채,-,제 38 기,67869627613,제 37 기,51939406647,제 36 기,59914647983,54,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익,-,제 38 기,54685648371,제 37 기,72644206360,제 36 기,42992374863,6,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,dart_OtherGains,기타수익,-,제 38 기,17430624608,제 37 기,24471282490,제 36 기,11386564974,7,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,dart_OtherLosses,기타비용,-,제 38 기,10056873684,제 37 기,18304175409,제 36 기,5729884565,8,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비,-,제 38 기,83575280949,제 37 기,79702647639,제 36 기,66522163463,9,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,-표준계정코드 미사용-,관리비,-,제 38 기,50533685082,제 37 기,51020195523,제 36 기,44241540040,10,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,-표준계정코드 미사용-,관계기업투자손익,-,제 38 기,117116375,제 37 기,585827080,제 36 기,-98713803,11,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,-표준계정코드 미사용-,대손상각비(환입),-,제 38 기,-707573161,제 37 기,-839845383,제 36 기,-2409749368,12,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,-표준계정코드 미사용-,기타의대손상각비(환입),-,제 38 기,-1396710503,제 37 기,1381417365,제 36 기,-317860042,13,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncome,당기총포괄손익,-,제 38 기,26449558250,제 37 기,25902694116,제 36 기,27442097959,14,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배지분,-,제 38 기,886268907,제 37 기,1415540691,제 36 기,577475322,16,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업 소유주지분,-,제 38 기,25563289343,제 37 기,24487153425,제 36 기,26864622637,17,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,ifrs-full_CostOfSales,매출원가,-,제 38 기,365094654613,제 37 기,347273485930,제 36 기,306466865135,18,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),-,제 38 기,731,제 37 기,1027,제 36 기,690,20,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,ifrs-full_DilutedEarningsLossPerShare,희석주당이익(손실),-,제 38 기,685,제 37 기,937,제 36 기,627,21,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,ifrs-full_FinanceCosts,금융비용,-,제 38 기,42629625018,제 37 기,31539179119,제 36 기,19780917424,22,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,ifrs-full_FinanceIncome,금융수익,-,제 38 기,9969213046,제 37 기,9512250747,제 36 기,5812834302,23,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 38 기,188087041241,제 37 기,202527204139,제 36 기,151346328998,24,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,제 38 기,6559736557,제 37 기,22559798513,제 36 기,12838360476,25,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-,제 38 기,2096480606,제 37 기,-7526302155,제 36 기,5380340046,26,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),-,제 38 기,1105777215,제 37 기,-3650560655,제 36 기,7154822463,27,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,-표준계정코드 미사용-,당기손익으로 재분류될수 있는 항목의법인세,-,제 38 기,-24287198,제 37 기,-2492327,제 36 기,998083,28,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,외화환산외환차이의 세전기타포괄손익,-,제 38 기,1019668059,제 37 기,-3659397087,제 36 기,7158361124,29,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,지분법자본변동,-,제 38 기,110396354,제 37 기,11328759,제 36 기,-4536744,30,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax,당기손익으로 재분류되지 않는 항목(세후기타포괄손익),-,제 38 기,990703391,제 37 기,-3875741500,제 36 기,-1774482417,31,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,ifrs-full_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,당기손익으로 재분류되지않는 항목의 법인세,-,제 38 기,-279429161,제 37 기,1093157859,제 36 기,500495041,32,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의 재측정요소,-,제 38 기,1270132552,제 37 기,-4968899359,제 36 기,-2274977458,33,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,ifrs-full_ProfitLoss,당기순이익(손실),-,제 38 기,24353077644,제 37 기,33428996271,제 36 기,22061757913,34,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분,-,제 38 기,914932666,제 37 기,1393320937,제 36 기,612925373,36,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업 소유주지분,-,제 38 기,23438144978,제 37 기,32035675334,제 36 기,21448832540,37,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,제 38 기,30912814201,제 37 기,55988794784,제 36 기,34900118389,38,KRW,
20240322000331,11011,2023,00139719,CIS,포괄손익계산서,ifrs-full_Revenue,매출액,-,제 38 기,553181695854,제 37 기,549800690069,제 36 기,457813194133,39,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초현금및현금성자산,-,제 38 기,43517363079,제 37 기,35835489063,제 36 기,70598457797,2,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말현금및현금성자산,-,제 38 기,31304863701,제 37 기,43517363079,제 36 기,35835489063,3,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,-표준계정코드 미사용-,연결실체의 변동으로 인한 증감,-,제 38 기,0,제 37 기,-182984753,제 36 기,0,8,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동으로인한현금흐름,-,제 38 기,4371012157,제 37 기,21503608577,제 36 기,-90974657250,9,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,dart_PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities,리스부채의 상환,-,제 38 기,4540899911,제 37 기,3956642708,제 36 기,5620221746,10,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,dart_ProceedsFromBonds,사채의발행,-,제 38 기,52863430000,제 37 기,14969980000,제 36 기,36925690000,11,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,dart_ProceedsFromLongTermBorrowings,장기차입금의 증가,-,제 38 기,68901342443,제 37 기,60465592549,제 36 기,24562522425,12,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,dart_ProceedsFromShortTermBorrowings,단기차입금의 증가,-,제 38 기,174276372382,제 37 기,137997747155,제 36 기,104202936322,13,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,dart_RepaymentsOfBonds,사채의 상환,-,제 38 기,23000000000,제 37 기,0,제 36 기,68000000000,14,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,dart_RepaymentsOfShortTermBorrowings,단기차입금의 상환,-,제 38 기,151766982069,제 37 기,85223616819,제 36 기,121559907382,15,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,-표준계정코드 미사용-,유동성장기부채의 상환,-,제 38 기,74000124290,제 37 기,79266547880,제 36 기,45889558790,16,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,ifrs-full_DividendsPaidClassifiedAsFinancingActivities,배당금의 지급,-,제 38 기,10739561643,제 37 기,6154871040,제 36 기,3070239500,17,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,ifrs-full_InterestPaidClassifiedAsFinancingActivities,이자의 지급,-,제 38 기,27841811825,제 37 기,14834155353,제 36 기,12525878579,18,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,ifrs-full_PaymentsFromChangesInOwnershipInterestsInSubsidiaries,지배력을 상실하지 않는 종속기업에 대한 소유주지분 변동,-,제 38 기,10271250,제 37 기,2493877327,제 36 기,0,19,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,ifrs-full_ProceedsFromIssuingShares,유상증자,-,제 38 기,229518320,제 37 기,0,제 36 기,0,20,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동으로인한현금흐름,-,제 38 기,-56528418915,제 37 기,-26368881503,제 36 기,-35036048789,21,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,dart_DecreaseInGuaranteeDeposits,보증금의 감소,-,제 38 기,13356856,제 37 기,726242,제 36 기,174641850,22,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,dart_IncreaseInGuaranteeDeposits,보증금의 증가,-,제 38 기,200186174,제 37 기,924142876,제 36 기,58250260,23,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,dart_ProceedsFromSalesOfFairValueFinancialAsset,당기손익-공정가치측정금융자산의 처분,-,제 38 기,864935139,제 37 기,3339485855,제 36 기,0,24,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,dart_ProceedsFromSalesOfNonCurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,매각예정자산의 처분,-,제 38 기,0,제 37 기,19850000000,제 36 기,0,25,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,dart_ProceedsFromSalesOfShortTermFinancialInstruments,단기금융상품의 처분,-,제 38 기,1842200000,제 37 기,0,제 36 기,390558735,26,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,dart_PurchaseOfFairValueFinancialAsset,당기손익-공정가치측정금융자산의 취득,-,제 38 기,1683877140,제 37 기,3317999560,제 36 기,2454340118,27,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,dart_PurchaseOfShortTermFinancialInstruments,단기금융상품의 취득,-,제 38 기,1444192118,제 37 기,0,제 36 기,745206000,28,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,ifrs-full_InterestReceivedClassifiedAsInvestingActivities,이자의수취,-,제 38 기,2004177968,제 37 기,1348859095,제 36 기,1242318158,29,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,ifrs-full_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 처분,-,제 38 기,0,제 37 기,120360124,제 36 기,0,30,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 처분,-,제 38 기,187581181,제 37 기,537800705,제 36 기,6837916804,31,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의취득,-,제 38 기,851555197,제 37 기,1726283349,제 36 기,1338333485,32,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의취득,-,제 38 기,57260859430,제 37 기,45597687739,제 36 기,39085354473,33,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동으로인한현금흐름,-,제 38 기,40215062741,제 37 기,13113499574,제 36 기,90899546033,34,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities,자산ㆍ부채의증감,-,제 38 기,-48143711216,제 37 기,-88804259966,제 36 기,5880616426,35,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,ifrs-full_AdjustmentsForReconcileProfitLoss,가감,-,제 38 기,84135298012,제 37 기,84634461114,제 36 기,67345145203,36,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세납부,-,제 38 기,20129601699,제 37 기,16145697845,제 36 기,4387973509,37,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,ifrs-full_ProfitLoss,당기순이익(손실),-,제 38 기,24353077644,제 37 기,33428996271,제 36 기,22061757913,38,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,현금및현금성자산에 대한 환율변동효과,-,제 38 기,-270155361,제 37 기,-383367879,제 36 기,348191272,39,KRW,
20240322000331,11011,2023,00139719,CF,현금흐름표,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,현금및현금성자산의순증가(감소),-,제 38 기,-12212499378,제 37 기,7681874016,제 36 기,-34762968734,40,KRW,
20240322000331,11011,2023,00139719,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,연결재무제표 [member],제 38 기,339798458106,제 37 기,322544512357,제 36 기,297943965182,3,KRW,
20240322000331,11011,2023,00139719,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [구성요소]|비지배지분 [구성요소],제 38 기,5240279131,제 37 기,5608754163,제 36 기,4802590126,3,KRW,
20240322000331,11011,2023,00139719,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 38 기,334558178975,제 37 기,316935758194,제 36 기,293141375056,3,KRW,
20240322000331,11011,2023,00139719,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본조정,제 38 기,3825733982,제 37 기,4535595586,제 36 기,4535595586,3,KRW,
20240322000331,11011,2023,00139719,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타포괄손익누계액 [구성요소],제 38 기,-11348731635,제 37 기,-7675951226,제 36 기,-14866223741,3,KRW,
20240322000331,11011,2023,00139719,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 38 기,225616188087,제 37 기,203611125293,제 36 기,187007014670,3,KRW,
20240322000331,11011,2023,00139719,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 38 기,17820288000,제 37 기,17820288000,제 36 기,17820288000,3,KRW,
20240322000331,11011,2023,00139719,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본잉여금 [구성요소],제 38 기,98644700541,제 37 기,98644700541,제 36 기,98644700541,3,KRW,
20240322000331,11011,2023,00139719,SCE,자본변동표,dart_PurchaseDispostionOfAssociatesOrJointVenture,지분법자본변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 38 기,86109156,제 37 기,8836432,제 36 기,-3538660,4,KRW,
20240322000331,11011,2023,00139719,SCE,자본변동표,dart_PurchaseDispostionOfAssociatesOrJointVenture,지분법자본변동,자본 [구성요소]|비지배지분 [구성요소],제 38 기,0,제 37 기,0,제 36 기,0,4,KRW,
20240322000331,11011,2023,00139719,SCE,자본변동표,dart_PurchaseDispostionOfAssociatesOrJointVenture,지분법자본변동,연결재무제표 [member],제 38 기,86109156,제 37 기,8836432,제 36 기,-3538660,4,KRW,
20240322000331,11011,2023,00139719,SCE,자본변동표,dart_PurchaseDispostionOfAssociatesOrJointVenture,지분법자본변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본조정,제 38 기,0,제 37 기,0,제 36 기,0,4,KRW,
20240322000331,11011,2023,00139719,SCE,자본변동표,dart_PurchaseDispostionOfAssociatesOrJointVenture,지분법자본변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본잉여금 [구성요소],제 38 기,0,제 37 기,0,제 36 기,0,4,KRW,
20240322000331,11011,2023,00139719,SCE,자본변동표,dart_PurchaseDispostionOfAssociatesOrJointVenture,지분법자본변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 38 기,0,제 37 기,0,제 36 기,0,4,KRW,
20240322000331,11011,2023,00139719,SCE,자본변동표,dart_PurchaseDispostionOfAssociatesOrJointVenture,지분법자본변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 38 기,0,제 37 기,0,제 36 기,0,4,KRW,
20240322000331,11011,2023,00139719,SCE,자본변동표,dart_PurchaseDispostionOfAssociatesOrJointVenture,지분법자본변동,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타포괄손익누계액 [구성요소],제 38 기,86109156,제 37 기,8836432,제 36 기,-3538660,4,KRW,
20240322000331,11011,2023,00139719,SCE,자본변동표,-표준계정코드 미사용-,지배기업의 유상증자,연결재무제표 [member],제 38 기,229518320,제 37 기,0,제 36 기,228688715,5,KRW,
20240322000331,11011,2023,00139719,SCE,자본변동표,-표준계정코드 미사용-,지배기업의 유상증자,자본 [구성요소]|비지배지분 [구성요소],제 38 기,229518320,제 37 기,0,제 36 기,228688715,5,KRW,
