rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount
20200326001063,11011,2019,00139719,BS,재무상태표,dart_OtherNonCurrentAssets,기타비유동자산,-,제 34 기,745531878,제 33 기,6380892474,제 32 기,5006894754,23,KRW,
20200326001063,11011,2019,00139719,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 34 기,847036890940,제 33 기,831828145321,제 32 기,741499537772,24,KRW,
20200326001063,11011,2019,00139719,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 34 기,342441021520,제 33 기,328634666371,제 32 기,278479070095,26,KRW,
20200326001063,11011,2019,00139719,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayables,매입채무및기타채무,-,제 34 기,54605072159,제 33 기,79391571389,제 32 기,64175184878,27,KRW,
20200326001063,11011,2019,00139719,BS,재무상태표,ifrs-full_CurrentFinancialLiabilitiesAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,당기손익-공정가치측정금융부채,-,제 34 기,96705460,제 33 기,96202999,제 32 기,,28,KRW,
20200326001063,11011,2019,00139719,BS,재무상태표,ifrs-full_ShorttermBorrowings,단기차입금,-,제 34 기,275705169248,제 33 기,222095756845,제 32 기,175716225896,29,KRW,
20200326001063,11011,2019,00139719,BS,재무상태표,dart_CurrentPortionOfBonds,유동성사채,-,제 34 기,,제 33 기,18975455226,제 32 기,29986345674,30,KRW,
20200326001063,11011,2019,00139719,BS,재무상태표,ifrs-full_CurrentProvisions,충당부채,-,제 34 기,1326176704,제 33 기,38290330,제 32 기,36616648,31,KRW,
20200326001063,11011,2019,00139719,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,제 34 기,3113080475,제 33 기,5527893755,제 32 기,5627508609,32,KRW,
20200326001063,11011,2019,00139719,BS,재무상태표,dart_CurentPortionOfFinanceLeaseLiabilities,리스부채,-,제 34 기,5276145708,제 33 기,,제 32 기,,33,KRW,
20200326001063,11011,2019,00139719,BS,재무상태표,dart_OtherCurrentLiabilities,기타유동부채,-,제 34 기,2318671766,제 33 기,2509495827,제 32 기,2937188390,34,KRW,
20200326001063,11011,2019,00139719,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 34 기,173642225294,제 33 기,168344063751,제 32 기,142110549209,35,KRW,
20200326001063,11011,2019,00139719,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentPayables,장기매입채무및기타채무,-,제 34 기,950957896,제 33 기,935543819,제 32 기,805009994,36,KRW,
20200326001063,11011,2019,00139719,BS,재무상태표,dart_LongTermBorrowingsGross,장기차입금,-,제 34 기,75922383096,제 33 기,127279408667,제 32 기,106778122407,37,KRW,
20200326001063,11011,2019,00139719,BS,재무상태표,dart_BondsIssued,사채,-,제 34 기,67869030051,제 33 기,24953141488,제 32 기,18947286944,38,KRW,
20200326001063,11011,2019,00139719,BS,재무상태표,dart_NonCurrentFinanceLeaseLiabilities,리스부채,-,제 34 기,8689359271,제 33 기,,제 32 기,,39,KRW,
20200326001063,11011,2019,00139719,BS,재무상태표,dart_PostemploymentBenefitObligations,퇴직급여채무,-,제 34 기,13080037354,제 33 기,10469155278,제 32 기,9159538557,40,KRW,
20200326001063,11011,2019,00139719,BS,재무상태표,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 34 기,7130457626,제 33 기,4706814499,제 32 기,6420591307,41,KRW,
20200326001063,11011,2019,00139719,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 34 기,516083246814,제 33 기,496978730122,제 32 기,420589619304,42,KRW,
20200326001063,11011,2019,00139719,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 34 기,326435104079,제 33 기,330767947233,제 32 기,316795116831,44,KRW,
20200326001063,11011,2019,00139719,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 34 기,16010333500,제 33 기,16010293000,제 32 기,16009879500,45,KRW,
20200326001063,11011,2019,00139719,BS,재무상태표,dart_CapitalSurplus,기타불입자본,-,제 34 기,84834585295,제 33 기,84836332999,제 32 기,84843974993,46,KRW,
20200326001063,11011,2019,00139719,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금,-,제 34 기,239011230865,제 33 기,244834429261,제 32 기,230397831048,47,KRW,
20200326001063,11011,2019,00139719,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 34 기,-13421045581,제 33 기,-14913108027,제 32 기,-14456568710,48,KRW,
20200326001063,11011,2019,00139719,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 34 기,4518540047,제 33 기,4081467966,제 32 기,4114801637,49,KRW,
20200326001063,11011,2019,00139719,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 34 기,330953644126,제 33 기,334849415199,제 32 기,320909918468,50,KRW,
20200326001063,11011,2019,00139719,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 34 기,847036890940,제 33 기,831828145321,제 32 기,741499537772,51,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,ifrs-full_Revenue,매출액,-,제 34 기,427959617992,제 33 기,390942260570,제 32 기,386598781440,0,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,ifrs-full_CostOfSales,매출원가,-,제 34 기,309583976045,제 33 기,259727853866,제 32 기,251024852954,1,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 34 기,118375641947,제 33 기,131214406704,제 32 기,135573928486,2,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비,-,제 34 기,61345778162,제 33 기,42886087255,제 32 기,38857344088,3,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,-표준계정코드 미사용-,관리비,-,제 34 기,43820823419,제 33 기,41706954496,제 32 기,37804982876,4,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,-표준계정코드 미사용-,대손상각비(환입),-,제 34 기,42349742,제 33 기,918172019,제 32 기,-417127416,5,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익,-,제 34 기,13166690624,제 33 기,45703192934,제 32 기,59328728938,6,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,dart_OtherGains,기타수익,-,제 34 기,17024998016,제 33 기,16008644195,제 32 기,10812497027,7,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,dart_OtherLosses,기타비용,-,제 34 기,8508737256,제 33 기,13099900454,제 32 기,20245416200,8,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,ifrs-full_FinanceIncome,금융수익,-,제 34 기,5438562432,제 33 기,3452828397,제 32 기,12331675615,9,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,ifrs-full_FinanceCosts,금융원가,-,제 34 기,25201463270,제 33 기,23586958044,제 32 기,15942261253,10,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,-표준계정코드 미사용-,기타의대손상각비,-,제 34 기,100178678,제 33 기,,제 32 기,10940971,11,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,-표준계정코드 미사용-,기타의대손충당금환입,-,제 34 기,,제 33 기,287399247,제 32 기,,12,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,-표준계정코드 미사용-,관계기업투자손익,-,제 34 기,157209999,제 33 기,788301160,제 32 기,425284811,13,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익,-,제 34 기,1977081867,제 33 기,29553507435,제 32 기,46699567967,14,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,제 34 기,1371667748,제 33 기,7671801982,제 32 기,11139353919,15,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,ifrs-full_ProfitLoss,당기순이익,-,제 34 기,605414119,제 33 기,21881705453,제 32 기,35560214048,16,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-,제 34 기,1790353612,제 33 기,-1816818860,제 32 기,-7875711069,17,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류되지 않는항목,-,제 34 기,-924845367,제 33 기,-1453034666,제 32 기,-2490459967,18,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의 재측정요소,-,제 34 기,-1185699188,제 33 기,-1862864956,제 32 기,-3192897393,19,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,-표준계정코드 미사용-,당기손익으로 재분류되지 않는 항목의 법인세,-,제 34 기,260853821,제 33 기,409830290,제 32 기,702437426,20,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류될 수 있는 항목,-,제 34 기,2715198979,제 33 기,-363784194,제 32 기,-5385251102,21,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,외화환산외환차이의 세전기타포괄손익,-,제 34 기,2694772348,제 33 기,-362002928,제 32 기,-5392407281,22,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,지분법자본변동,-,제 34 기,26187988,제 33 기,-2283675,제 32 기,9174588,23,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,-표준계정코드 미사용-,당기손익으로 재분류될수있는항목의법인세,-,제 34 기,-5761357,제 33 기,502409,제 32 기,-2018409,24,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncome,당기총포괄손익,-,제 34 기,2395767731,제 33 기,20064886593,제 32 기,27684502979,25,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업 소유주지분,-,제 34 기,1391478571,제 33 기,22007794247,제 32 기,35322815607,27,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분,-,제 34 기,-786064452,제 33 기,-126088794,제 32 기,237398441,28,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업 소유주지분,-,제 34 기,1958695650,제 33 기,20098220264,제 32 기,27716362496,30,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배지분,-,제 34 기,437072081,제 33 기,-33333671,제 32 기,-31859517,31,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,ifrs-full_BasicEarningsLossPerShare,기본주당이익,-,제 34 기,41,제 33 기,717,제 32 기,1180,33,KRW,
20200326001063,11011,2019,00139719,CIS,포괄손익계산서,ifrs-full_DilutedEarningsLossPerShare,희석주당이익,-,제 34 기,41,제 33 기,700,제 32 기,1164,34,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동으로인한현금흐름,-,제 34 기,34404588231,제 33 기,31525990725,제 32 기,50503134176,0,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,dart_ProfitLossForStatementOfCashFlows,당기순이익,-,제 34 기,605414119,제 33 기,21881705453,제 32 기,35560214048,1,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,ifrs-full_AdjustmentsForReconcileProfitLoss,가감,-,제 34 기,60605997821,제 33 기,64216690766,제 32 기,58769959887,2,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities,자산ㆍ부채의증감,-,제 34 기,-18665212750,제 33 기,-46075803326,제 32 기,-34209111132,3,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세납부,-,제 34 기,8141610959,제 33 기,8496602168,제 32 기,9617928627,4,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동으로인한현금흐름,-,제 34 기,-42219897165,제 33 기,-80205385672,제 32 기,-72259400308,5,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,ifrs-full_InterestReceivedClassifiedAsInvestingActivities,이자의수취,-,제 34 기,997429005,제 33 기,700098747,제 32 기,1055802570,6,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,dart_ProceedsFromSalesOfShortTermFinancialInstruments,단기금융상품의 처분,-,제 34 기,5080977000,제 33 기,39100405228,제 32 기,45000000000,7,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,dart_ProceedsFromSalesOfShortTermLoansAndReceivables,단기대여금의감소,-,제 34 기,,제 33 기,,제 32 기,1784103050,8,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,dart_ProceedsFromSalesOfLongTermLoansAndReceivables,장기대여금의감소,-,제 34 기,,제 33 기,1337067000,제 32 기,518405000,9,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,ifrs-full_CashReceiptsFromRepaymentOfAdvancesAndLoansMadeToOtherPartiesClassifiedAsInvestingActivities,장기선급금의 감소,-,제 34 기,126183328,제 33 기,,제 32 기,,10,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,dart_DecreaseInGuaranteeDeposits,보증금의 감소,-,제 34 기,442479187,제 33 기,1336825448,제 32 기,482532971,11,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,dart_ProceedsFromSalesOfNonCurrentAvailableForSaleFinancialAssets,상각후원가측정금융상품의 처분,-,제 34 기,31480000,제 33 기,1170000,제 32 기,14830000,12,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,dart_ProceedsFromSalesOfInvestmentsAccountedForUsingEquityMethod,종속기업투자주식의 처분,-,제 34 기,119024680,제 33 기,,제 32 기,717664372,13,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 처분,-,제 34 기,15752952194,제 33 기,15246125100,제 32 기,1408191552,14,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,ifrs-full_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 처분,-,제 34 기,,제 33 기,120663,제 32 기,43006425,15,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,dart_PurchaseOfShortTermFinancialInstruments,단기금융상품의 취득,-,제 34 기,5000000000,제 33 기,39141518228,제 32 기,45433390000,16,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,dart_PurchaseOfLongTermFinancialInstruments,장기금융상품의 취득,-,제 34 기,317908560,제 33 기,317908560,제 32 기,317908560,17,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,dart_PurchaseOfFairValueFinancialAsset,당기손익-공정가치측정금융자산의취득,-,제 34 기,,제 33 기,750000000,제 32 기,,18,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,dart_PurchaseOfInvestmentsAccountedForUsingEquityMethod,지분법적용 투자지분의 취득,-,제 34 기,,제 33 기,141943994,제 32 기,,19,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,dart_IncreaseInLoans,장기대여금의 증가,-,제 34 기,,제 33 기,,제 32 기,112930500,20,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,ifrs-full_CashAdvancesAndLoansMadeToOtherPartiesClassifiedAsInvestingActivities,장기선급금의 증가,-,제 34 기,,제 33 기,417033569,제 32 기,39857984,21,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,-표준계정코드 미사용-,장기선급비용의증가,-,제 34 기,,제 33 기,,제 32 기,627052151,22,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,dart_IncreaseInGuaranteeDeposits,보증금의 증가,-,제 34 기,52512527,제 33 기,712625927,제 32 기,68062727,23,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,-,제 34 기,58916937815,제 33 기,60425503632,제 32 기,73458450380,24,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 취득,-,제 34 기,483063657,제 33 기,1878205835,제 32 기,3226283946,25,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,-표준계정코드 미사용-,자산양수로 인한 현금유출액,-,제 34 기,,제 33 기,34142458113,제 32 기,,26,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동으로인한현금흐름,-,제 34 기,10747748650,제 33 기,42286858879,제 32 기,27994007874,27,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,ifrs-full_ProceedsFromIssuingShares,유상증자,-,제 34 기,,제 33 기,,제 32 기,20767441517,28,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,dart_ProceedsFromShortTermBorrowings,단기차입금의차입,-,제 34 기,82698467497,제 33 기,84599979221,제 32 기,36061374697,29,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,dart_ProceedsFromLongTermBorrowings,장기차입금의차입,-,제 34 기,29897525433,제 33 기,77441785634,제 32 기,102665098824,30,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,dart_ProceedsFromBonds,사채의 발행,-,제 34 기,42875590000,제 33 기,24949640000,제 32 기,18942700000,31,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,dart_ProceedsFromFinanceLeaseLiabilitiesClassifiedAsFinancingActivities,리스부채의 차입,-,제 34 기,588542524,제 33 기,,제 32 기,,32,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,dart_DispositionOfTreasuryShares,자기주식의 처분,-,제 34 기,,제 33 기,,제 32 기,4204765897,33,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,ifrs-full_ProceedsFromIssuingOtherEquityInstruments,기타(유입),-,제 34 기,,제 33 기,,제 32 기,70400000,34,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,ifrs-full_InterestPaidClassifiedAsFinancingActivities,이자지급,-,제 34 기,15222509096,제 33 기,14079416649,제 32 기,12503837283,35,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,dart_RepaymentsOfShortTermBorrowings,단기차입금의 상환,-,제 34 기,47181114465,제 33 기,48526217058,제 32 기,51841528553,36,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,dart_RepaymentsOfLongTermBorrowings,유동성장기차입금의 상환,-,제 34 기,53609706476,제 33 기,45973522407,제 32 기,66571959611,37,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,dart_RepaymentsOfBonds,사채의 상환,-,제 34 기,19000000000,제 33 기,30000000000,제 32 기,19000000000,38,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,ifrs-full_DividendsPaidClassifiedAsFinancingActivities,배당금지급,-,제 34 기,6289831600,제 33 기,6118161368,제 32 기,4774044645,39,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,dart_ProceedsFromExerciseOfConvertibleRightOrWarrant,상환전환우선주의 전환,-,제 34 기,-1707204,제 33 기,-7228494,제 32 기,-26402969,40,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,ifrs-full_PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities,리스부채의 상환,-,제 34 기,4007507963,제 33 기,,제 32 기,,41,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,현금및현금성자산에 대한 환율변동효과,-,제 34 기,-602791908,제 33 기,-13320380,제 32 기,47182821,42,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,-표준계정코드 미사용-,사업결합으로 인한 현금 순유출,-,제 34 기,,제 33 기,,제 32 기,-627326443,43,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,현금및현금성자산의순증가(감소),-,제 34 기,2329647808,제 33 기,-6405856448,제 32 기,5657598120,44,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초현금및현금성자산,-,제 34 기,13220590149,제 33 기,19626446597,제 32 기,13968848477,45,KRW,
20200326001063,11011,2019,00139719,CF,현금흐름표,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말현금및현금성자산,-,제 34 기,15550237957,제 33 기,13220590149,제 32 기,19626446597,46,KRW,
20200326001063,11011,2019,00139719,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배주주의 소유주귀속|납입자본,제 34 기,16010293000,제 33 기,16009879500,제 32 기,15014470500,1,KRW,
20200326001063,11011,2019,00139719,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배주주의 소유주귀속|기타자본조정,제 34 기,4367155139,제 33 기,4367155139,제 32 기,-64365303,1,KRW,
20200326001063,11011,2019,00139719,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배주주의 소유주귀속|주식발행초과금,제 34 기,80469177860,제 33 기,80476819854,제 32 기,62594184806,1,KRW,
20200326001063,11011,2019,00139719,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배주주의 소유주귀속|이익잉여금 [member],제 34 기,244834429261,제 33 기,230397831048,제 32 기,202334645316,1,KRW,
20200326001063,11011,2019,00139719,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,연결재무제표 [member],제 34 기,334849415199,제 33 기,320909918468,제 32 기,270704930339,1,KRW,
20200326001063,11011,2019,00139719,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|비지배지분 [member],제 34 기,4081467966,제 33 기,4114801637,제 32 기,166570586,1,KRW,
20200326001063,11011,2019,00139719,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배주주의 소유주귀속,제 34 기,330767947233,제 33 기,316795116831,제 32 기,270538359753,1,KRW,
20200326001063,11011,2019,00139719,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배주주의 소유주귀속|기타자본구성요소 [member],제 34 기,-14913108027,제 33 기,-14456568710,제 32 기,-9340575566,1,KRW,
