rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount
20250318000722,11011,2024,00139719,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,"포괄손익, 비지배지분",-,제 39 기,966271062,제 38 기,886268907,제 37 기,1415540691,14,KRW,
20250318000722,11011,2024,00139719,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,"포괄손익, 지배기업의 소유주에게 귀속되는 지분",-,제 39 기,36643820573,제 38 기,25563289343,제 37 기,24487153425,15,KRW,
20250318000722,11011,2024,00139719,CIS,포괄손익계산서,ifrs-full_CostOfSales,매출원가,-,제 39 기,372825645125,제 38 기,365094654613,제 37 기,347273485930,16,KRW,
20250318000722,11011,2024,00139719,CIS,포괄손익계산서,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),-,제 39 기,470,제 38 기,731,제 37 기,1027,18,KRW,
20250318000722,11011,2024,00139719,CIS,포괄손익계산서,ifrs-full_DilutedEarningsLossPerShare,희석주당이익(손실),-,제 39 기,451,제 38 기,685,제 37 기,937,19,KRW,
20250318000722,11011,2024,00139719,CIS,포괄손익계산서,ifrs-full_FinanceCosts,금융원가,-,제 39 기,51454178910,제 38 기,42629625018,제 37 기,31539179119,20,KRW,
20250318000722,11011,2024,00139719,CIS,포괄손익계산서,ifrs-full_FinanceIncome,금융수익,-,제 39 기,11359483389,제 38 기,9969213046,제 37 기,9512250747,21,KRW,
20250318000722,11011,2024,00139719,CIS,포괄손익계산서,ifrs-full_GeneralAndAdministrativeExpense,일반관리비,-,제 39 기,55353838896,제 38 기,50533685082,제 37 기,51020195523,22,KRW,
20250318000722,11011,2024,00139719,CIS,포괄손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 39 기,202164578561,제 38 기,188087041241,제 37 기,202527204139,23,KRW,
20250318000722,11011,2024,00139719,CIS,포괄손익계산서,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),-,제 39 기,10820482052,제 38 기,6559736557,제 37 기,22559798513,24,KRW,
20250318000722,11011,2024,00139719,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-,제 39 기,20627734716,제 38 기,2096480606,제 37 기,-7526302155,25,KRW,
20250318000722,11011,2024,00139719,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),-,제 39 기,25750131960,제 38 기,1105777215,제 37 기,-3650560655,26,KRW,
20250318000722,11011,2024,00139719,CIS,포괄손익계산서,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationBeforeTax,해외사업장환산외환차이(세전기타포괄이익),-,제 39 기,24539225505,제 38 기,1019668059,제 37 기,-3659397087,27,KRW,
20250318000722,11011,2024,00139719,CIS,포괄손익계산서,ifrs-full_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLoss,당기손익으로 재분류될수 있는 항목과 관련된 법인세,-,제 39 기,-341537718,제 38 기,-24287198,제 37 기,-2492327,28,KRW,
20250318000722,11011,2024,00139719,CIS,포괄손익계산서,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossBeforeTax,지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세전기타포괄손익),-,제 39 기,1552444173,제 38 기,110396354,제 37 기,11328759,29,KRW,
20250318000722,11011,2024,00139719,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,당기손익으로 재분류되지 않는항목(세후기타포괄손익),-,제 39 기,-5122397244,제 38 기,990703391,제 37 기,-3875741500,30,KRW,
20250318000722,11011,2024,00139719,CIS,포괄손익계산서,ifrs-full_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,당기손익으로 재분류되지 않는 항목과 관련된 법인세,-,제 39 기,1444778710,제 38 기,-279429161,제 37 기,1093157859,31,KRW,
20250318000722,11011,2024,00139719,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의 재측정손익(세전기타포괄손익),-,제 39 기,-6567175954,제 38 기,1270132552,제 37 기,-4968899359,32,KRW,
20250318000722,11011,2024,00139719,CIS,포괄손익계산서,ifrs-full_ProfitLoss,당기순이익(손실),-,제 39 기,16982356919,제 38 기,24353077644,제 37 기,33428996271,33,KRW,
20250318000722,11011,2024,00139719,CIS,포괄손익계산서,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분에 귀속되는 당기순이익(손실),-,제 39 기,299848073,제 38 기,914932666,제 37 기,1393320937,35,KRW,
20250318000722,11011,2024,00139719,CIS,포괄손익계산서,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 당기순이익(손실),-,제 39 기,16682508846,제 38 기,23438144978,제 37 기,32035675334,36,KRW,
20250318000722,11011,2024,00139719,CIS,포괄손익계산서,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,제 39 기,27802838971,제 38 기,30912814201,제 37 기,55988794784,37,KRW,
20250318000722,11011,2024,00139719,CIS,포괄손익계산서,ifrs-full_Revenue,수익(매출액),-,제 39 기,574990223686,제 38 기,553181695854,제 37 기,549800690069,38,KRW,
20250318000722,11011,2024,00139719,CIS,포괄손익계산서,ifrs-full_SellingExpense,판매비,-,제 39 기,90548008365,제 38 기,83575280949,제 37 기,79702647639,39,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초현금및현금성자산,-,제 39 기,31304863701,제 38 기,43517363079,제 37 기,35835489063,2,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말현금및현금성자산,-,제 39 기,38612462318,제 38 기,31304863701,제 37 기,43517363079,3,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,-표준계정코드 미사용-,연결실체의 변동으로 인한 증감,-,제 39 기,,제 38 기,,제 37 기,-182984753,8,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동현금흐름,-,제 39 기,-390921900,제 38 기,4371012157,제 37 기,21503608577,9,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,dart_PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities,금융리스부채의 지급,-,제 39 기,4723348869,제 38 기,4540899911,제 37 기,3956642708,10,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,dart_ProceedsFromBonds,사채의 증가,-,제 39 기,26945690000,제 38 기,52863430000,제 37 기,14969980000,11,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,dart_ProceedsFromLongTermBorrowings,장기차입금의 증가,-,제 39 기,31135419544,제 38 기,68901342443,제 37 기,60465592549,12,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,dart_ProceedsFromShortTermBorrowings,단기차입금의 증가,-,제 39 기,189743680986,제 38 기,174276372382,제 37 기,137997747155,13,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,dart_RepaymentsOfBonds,사채의 상환,-,제 39 기,37000000000,제 38 기,23000000000,제 37 기,,14,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,dart_RepaymentsOfShortTermBorrowings,단기차입금의 상환,-,제 39 기,153391067214,제 38 기,151766982069,제 37 기,85223616819,15,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,-표준계정코드 미사용-,유동성장기부채의 상환,-,제 39 기,-32852477289,제 38 기,-74000124290,제 37 기,-79266547880,16,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,ifrs-full_DividendsPaidClassifiedAsFinancingActivities,배당금지급,-,제 39 기,9640409671,제 38 기,10739561643,제 37 기,6154871040,17,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,ifrs-full_InterestPaidClassifiedAsFinancingActivities,이자지급,-,제 39 기,30495137425,제 38 기,27841811825,제 37 기,14834155353,18,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,ifrs-full_PaymentsFromChangesInOwnershipInterestsInSubsidiaries,지배력을 상실하지 않는 종속기업에 대한 소유지분의 변동으로 인한 지급,-,제 39 기,,제 38 기,10271250,제 37 기,2493877327,19,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,ifrs-full_ProceedsFromIssuingShares,주식의 발행,-,제 39 기,19886728038,제 38 기,229518320,제 37 기,,20,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동현금흐름,-,제 39 기,-45203864835,제 38 기,-56528418915,제 37 기,-26368881503,21,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,dart_DecreaseInGuaranteeDeposits,보증금의 감소,-,제 39 기,10670980,제 38 기,13356856,제 37 기,726242,22,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,dart_IncreaseInGuaranteeDeposits,보증금의 증가,-,제 39 기,251743597,제 38 기,200186174,제 37 기,924142876,23,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,dart_IncreaseInLoans,대여금의 증가,-,제 39 기,1524525000,제 38 기,,제 37 기,,24,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,dart_ProceedsFromSalesOfFairValueFinancialAsset,당기손익인식금융자산의 처분,-,제 39 기,,제 38 기,864935139,제 37 기,3339485855,25,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,dart_ProceedsFromSalesOfNonCurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,매각예정으로 분류된 비유동자산이나 처분자산집단의 처분,-,제 39 기,,제 38 기,,제 37 기,19850000000,26,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,dart_ProceedsFromSalesOfShortTermFinancialInstruments,단기금융상품의 처분,-,제 39 기,227040000,제 38 기,1842200000,제 37 기,,27,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,dart_PurchaseOfFairValueFinancialAsset,당기손익인식금융자산의 취득,-,제 39 기,3222286052,제 38 기,1683877140,제 37 기,3317999560,28,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,dart_PurchaseOfShortTermFinancialInstruments,단기금융상품의 취득,-,제 39 기,497684395,제 38 기,1444192118,제 37 기,,29,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,ifrs-full_InterestReceivedClassifiedAsInvestingActivities,이자수취,-,제 39 기,2278739941,제 38 기,2004177968,제 37 기,1348859095,30,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,ifrs-full_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 처분,-,제 39 기,,제 38 기,,제 37 기,120360124,31,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 처분,-,제 39 기,200986038,제 38 기,187581181,제 37 기,537800705,32,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 취득,-,제 39 기,1034713571,제 38 기,851555197,제 37 기,1726283349,33,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,ifrs-full_PurchaseOfInterestsInInvestmentsAccountedForUsingEquityMethod,지분법적용 투자지분의 취득,-,제 39 기,3925360682,제 38 기,,제 37 기,,34,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,-,제 39 기,37464988497,제 38 기,57260859430,제 37 기,45597687739,35,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동현금흐름,-,제 39 기,50850708655,제 38 기,40215062741,제 37 기,13113499574,36,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities,영업활동으로 인한 자산 부채의 변동,-,제 39 기,-48705653048,제 38 기,-48143711216,제 37 기,-88804259966,37,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,ifrs-full_AdjustmentsForReconcileProfitLoss,당기순이익조정을 위한 가감,-,제 39 기,95349720666,제 38 기,84135298012,제 37 기,84634461114,38,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세환급(납부),-,제 39 기,12775715882,제 38 기,20129601699,제 37 기,16145697845,39,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,ifrs-full_ProfitLoss,당기순이익(손실),-,제 39 기,16982356919,제 38 기,24353077644,제 37 기,33428996271,40,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,현금및현금성자산에 대한 환율변동효과,-,제 39 기,2051676697,제 38 기,-270155361,제 37 기,-383367879,41,KRW,
20250318000722,11011,2024,00139719,CF,현금흐름표,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,현금및현금성자산의순증가(감소),-,제 39 기,7307598617,제 38 기,-12212499378,제 37 기,7681874016,42,KRW,
20250318000722,11011,2024,00139719,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,연결재무제표 [member],제 39 기,355727701783,제 38 기,339798458106,제 37 기,322544512357,3,KRW,
20250318000722,11011,2024,00139719,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [구성요소]|비지배지분 [구성요소],제 39 기,5447278229,제 38 기,5240279131,제 37 기,5608754163,3,KRW,
20250318000722,11011,2024,00139719,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 39 기,350280423554,제 38 기,334558178975,제 37 기,316935758194,3,KRW,
20250318000722,11011,2024,00139719,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본구성요소 [구성요소],제 39 기,-10214290661,제 38 기,-11348731635,제 37 기,-7675951226,3,KRW,
20250318000722,11011,2024,00139719,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본조정 [구성요소],제 39 기,4242807618,제 38 기,3825733982,제 37 기,4535595586,3,KRW,
20250318000722,11011,2024,00139719,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 39 기,239786918056,제 38 기,225616188087,제 37 기,203611125293,3,KRW,
20250318000722,11011,2024,00139719,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 39 기,17820288000,제 38 기,17820288000,제 37 기,17820288000,3,KRW,
20250318000722,11011,2024,00139719,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 39 기,98644700541,제 38 기,98644700541,제 37 기,98644700541,3,KRW,
20250318000722,11011,2024,00139719,SCE,자본변동표,ifrs-full_DividendsPaid,소유주에 대한 배분으로 인식된 배당금,연결재무제표 [member],제 39 기,9640409671,제 38 기,10739561643,제 37 기,6154871040,4,KRW,
20250318000722,11011,2024,00139719,SCE,자본변동표,ifrs-full_DividendsPaid,소유주에 대한 배분으로 인식된 배당금,자본 [구성요소]|비지배지분 [구성요소],제 39 기,66165831,제 38 기,481443243,제 37 기,,4,KRW,
20250318000722,11011,2024,00139719,SCE,자본변동표,ifrs-full_DividendsPaid,소유주에 대한 배분으로 인식된 배당금,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 39 기,9574244000,제 38 기,10258118000,제 37 기,6154871040,4,KRW,
20250318000722,11011,2024,00139719,SCE,자본변동표,ifrs-full_DividendsPaid,소유주에 대한 배분으로 인식된 배당금,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 39 기,9574243840,제 38 기,10258118400,제 37 기,6154871040,4,KRW,
20250318000722,11011,2024,00139719,SCE,자본변동표,ifrs-full_Equity,자본총계,연결재무제표 [member],제 39 기,403584111785,제 38 기,355727701783,제 37 기,339798458106,5,KRW,
20250318000722,11011,2024,00139719,SCE,자본변동표,ifrs-full_Equity,자본총계,자본 [구성요소]|비지배지분 [구성요소],제 39 기,6749029498,제 38 기,5447278229,제 37 기,5240279131,5,KRW,
