rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount
20170515004921,11013,2017,00139719,BS,재무상태표,ifrs_InvestmentAccountedForUsingEquityMethod,지분법적용 투자지분,-,제 32 기 1분기말,653248975,제 31 기말,3851860308,제 30 기,3780527187,82,KRW,,,,
20170515004921,11013,2017,00139719,BS,재무상태표,ifrs_PropertyPlantAndEquipment,유형자산,-,제 32 기 1분기말,360578749282,제 31 기말,357080363120,제 30 기,310942304031,83,KRW,,,,
20170515004921,11013,2017,00139719,BS,재무상태표,ifrs_IntangibleAssetsOtherThanGoodwill,영업권 이외의 무형자산,-,제 32 기 1분기말,5409348868,제 31 기말,4338207115,제 30 기,5158271530,123,KRW,,,,
20170515004921,11013,2017,00139719,BS,재무상태표,ifrs_DeferredTaxAssets,이연법인세자산,-,제 32 기 1분기말,3894048793,제 31 기말,4041498859,제 30 기,4581338371,142,KRW,,,,
20170515004921,11013,2017,00139719,BS,재무상태표,ifrs_OtherNoncurrentNonfinancialAssets,기타비유동자산,-,제 32 기 1분기말,5028341098,제 31 기말,5312845683,제 30 기,192471181,143,KRW,,,,
20170515004921,11013,2017,00139719,BS,재무상태표,ifrs_Assets,자산총계,-,제 32 기 1분기말,687492852095,제 31 기말,666142504288,제 30 기,621146937092,160,KRW,,,,
20170515004921,11013,2017,00139719,BS,재무상태표,ifrs_CurrentLiabilities,유동부채,-,제 32 기 1분기말,265177759858,제 31 기말,256805864723,제 30 기,266050902496,162,KRW,,,,
20170515004921,11013,2017,00139719,BS,재무상태표,ifrs_TradeAndOtherCurrentPayables,매입채무 및 기타채무,-,제 32 기 1분기말,47438512503,제 31 기말,54502898848,제 30 기,40349605475,163,KRW,,,,
20170515004921,11013,2017,00139719,BS,재무상태표,-표준계정코드 미사용-,유동당기손익인식금융부채,-,제 32 기 1분기말,674945,제 31 기말,23452587,제 30 기,64551460,171,KRW,,,,
20170515004921,11013,2017,00139719,BS,재무상태표,dart_ShortTermBorrowings,단기차입금,-,제 32 기 1분기말,203830284289,제 31 기말,194696946767,제 30 기,205198664287,172,KRW,,,,
20170515004921,11013,2017,00139719,BS,재무상태표,-표준계정코드 미사용-,유동성사채,-,제 32 기 1분기말,,제 31 기말,,제 30 기,12983104247,173,KRW,,,,
20170515004921,11013,2017,00139719,BS,재무상태표,-표준계정코드 미사용-,금융보증부채,-,제 32 기 1분기말,,제 31 기말,981368,제 30 기,475865,174,KRW,,,,
20170515004921,11013,2017,00139719,BS,재무상태표,ifrs_CurrentProvisions,충당부채,-,제 32 기 1분기말,35425679,제 31 기말,33918835,제 30 기,171675729,175,KRW,,,,
20170515004921,11013,2017,00139719,BS,재무상태표,ifrs_CurrentTaxLiabilities,당기법인세부채,-,제 32 기 1분기말,5826836448,제 31 기말,5341496157,제 30 기,4934636195,184,KRW,,,,
20170515004921,11013,2017,00139719,BS,재무상태표,ifrs_OtherCurrentFinancialLiabilities,기타유동부채,-,제 32 기 1분기말,8046025994,제 31 기말,2206170161,제 30 기,2348189238,186,KRW,,,,
20170515004921,11013,2017,00139719,BS,재무상태표,ifrs_NoncurrentLiabilities,비유동부채,-,제 32 기 1분기말,155703646952,제 31 기말,138631709226,제 30 기,100684381193,190,KRW,,,,
20170515004921,11013,2017,00139719,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentPayables,장기매입채무 및 기타채무,-,제 32 기 1분기말,1455621003,제 31 기말,351722492,제 30 기,145900737,191,KRW,,,,
20170515004921,11013,2017,00139719,BS,재무상태표,dart_LongTermBorrowingsGross,장기차입금,-,제 32 기 1분기말,90114392429,제 31 기말,75374254738,제 30 기,58413403790,202,KRW,,,,
20170515004921,11013,2017,00139719,BS,재무상태표,-표준계정코드 미사용-,사채,-,제 32 기 1분기말,48925210845,제 31 기말,48913346247,제 30 기,29946352113,203,KRW,,,,
20170515004921,11013,2017,00139719,BS,재무상태표,dart_PostemploymentBenefitObligations,퇴직급여채무,-,제 32 기 1분기말,7560748393,제 31 기말,6714135262,제 30 기,4058768939,204,KRW,,,,
20170515004921,11013,2017,00139719,BS,재무상태표,ifrs_DeferredTaxLiabilities,이연법인세부채,-,제 32 기 1분기말,7647674282,제 31 기말,7278250487,제 30 기,8119955614,207,KRW,,,,
20170515004921,11013,2017,00139719,BS,재무상태표,ifrs_Liabilities,부채총계,-,제 32 기 1분기말,420881406810,제 31 기말,395437573949,제 30 기,366735283689,221,KRW,,,,
20170515004921,11013,2017,00139719,BS,재무상태표,ifrs_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 32 기 1분기말,264069581939,제 31 기말,270538359753,제 30 기,254245198710,223,KRW,,,,
20170515004921,11013,2017,00139719,BS,재무상태표,-표준계정코드 미사용-,자본금,-,제 32 기 1분기말,15045530000,제 31 기말,15014470500,제 30 기,14307760000,224,KRW,,,,
20170515004921,11013,2017,00139719,BS,재무상태표,-표준계정코드 미사용-,기타불입자본,-,제 32 기 1분기말,62566633848,제 31 기말,62529819503,제 30 기,101565156233,225,KRW,,,,
20170515004921,11013,2017,00139719,BS,재무상태표,-표준계정코드 미사용-,이익잉여금,-,제 32 기 1분기말,201676745902,제 31 기말,202334645316,제 30 기,146208512789,226,KRW,,,,
20170515004921,11013,2017,00139719,BS,재무상태표,-표준계정코드 미사용-,기타자본구성요소,-,제 32 기 1분기말,-15219327811,제 31 기말,-9340575566,제 30 기,-7836230312,227,KRW,,,,
20170515004921,11013,2017,00139719,BS,재무상태표,ifrs_NoncontrollingInterests,비지배지분,-,제 32 기 1분기말,2541863346,제 31 기말,166570586,제 30 기,166454693,228,KRW,,,,
20170515004921,11013,2017,00139719,BS,재무상태표,ifrs_Equity,자본총계,-,제 32 기 1분기말,266611445285,제 31 기말,270704930339,제 30 기,254411653403,243,KRW,,,,
20170515004921,11013,2017,00139719,BS,재무상태표,ifrs_EquityAndLiabilities,자본과부채총계,-,제 32 기 1분기말,687492852095,제 31 기말,666142504288,제 30 기,621146937092,244,KRW,,,,
20170515004921,11013,2017,00139719,CIS,포괄손익계산서,ifrs_Revenue,매출액,-,제 32 기 1분기,80442668569,,,제 30 기,321918321250,0,KRW,80442668569,제 31 기 1분기,76772325950,76772325950
20170515004921,11013,2017,00139719,CIS,포괄손익계산서,ifrs_CostOfSales,매출원가,-,제 32 기 1분기,55077074376,,,제 30 기,225511291915,8,KRW,55077074376,제 31 기 1분기,54585443405,54585443405
20170515004921,11013,2017,00139719,CIS,포괄손익계산서,ifrs_GrossProfit,매출총이익,-,제 32 기 1분기,25365594193,,,제 30 기,96407029335,16,KRW,25365594193,제 31 기 1분기,22186882545,22186882545
20170515004921,11013,2017,00139719,CIS,포괄손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비,-,제 32 기 1분기,8152280234,,,제 30 기,29083575198,17,KRW,8152280234,제 31 기 1분기,8181500912,8181500912
20170515004921,11013,2017,00139719,CIS,포괄손익계산서,ifrs_AdministrativeExpense,관리비,-,제 32 기 1분기,8486851202,,,제 30 기,27944799738,40,KRW,8486851202,제 31 기 1분기,7225594856,7225594856
20170515004921,11013,2017,00139719,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익,-,제 32 기 1분기,8726462757,,,제 30 기,39378654399,41,KRW,8726462757,제 31 기 1분기,6779786777,6779786777
20170515004921,11013,2017,00139719,CIS,포괄손익계산서,dart_OtherGains,기타수익,-,제 32 기 1분기,4681438200,,,제 30 기,11108851291,42,KRW,4681438200,제 31 기 1분기,5008010402,5008010402
20170515004921,11013,2017,00139719,CIS,포괄손익계산서,dart_OtherLosses,기타비용,-,제 32 기 1분기,8942532722,,,제 30 기,12343367788,56,KRW,8942532722,제 31 기 1분기,4199338553,4199338553
20170515004921,11013,2017,00139719,CIS,포괄손익계산서,ifrs_FinanceIncome,금융수익,-,제 32 기 1분기,5298850478,,,제 30 기,4522973082,71,KRW,5298850478,제 31 기 1분기,2144404219,2144404219
20170515004921,11013,2017,00139719,CIS,포괄손익계산서,ifrs_FinanceCosts,금융비용,-,제 32 기 1분기,3632973491,,,제 30 기,24434668662,74,KRW,3632973491,제 31 기 1분기,4289449960,4289449960
20170515004921,11013,2017,00139719,CIS,포괄손익계산서,ifrs_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법손익,-,제 32 기 1분기,662062786,,,제 30 기,755609958,76,KRW,662062786,제 31 기 1분기,255298821,255298821
20170515004921,11013,2017,00139719,CIS,포괄손익계산서,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익,-,제 32 기 1분기,6793308008,,,제 30 기,18988052280,83,KRW,6793308008,제 31 기 1분기,5698711706,5698711706
20170515004921,11013,2017,00139719,CIS,포괄손익계산서,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,-,제 32 기 1분기,-2578515615,,,제 30 기,4855017471,84,KRW,-2578515615,제 31 기 1분기,-1549274165,-1549274165
20170515004921,11013,2017,00139719,CIS,포괄손익계산서,ifrs_ProfitLoss,당기순이익,-,제 32 기 1분기,4214792393,,,제 30 기,14133034809,85,KRW,4214792393,제 31 기 1분기,4149437541,4149437541
20170515004921,11013,2017,00139719,CIS,포괄손익계산서,ifrs_OtherComprehensiveIncome,기타포괄손익,-,제 32 기 1분기,-6246891032,,,제 30 기,-1164234222,88,KRW,-6246891032,제 31 기 1분기,-436909795,-436909795
20170515004921,11013,2017,00139719,CIS,포괄손익계산서,-표준계정코드 미사용-,후속적으로 당기 손익으로 재분류되지 않은 항목,-,제 32 기 1분기,,,,제 30 기,-1029570018,89,KRW,,제 31 기 1분기,,
20170515004921,11013,2017,00139719,CIS,포괄손익계산서,-표준계정코드 미사용-,확정급여제도의 재측정요소,-,제 32 기 1분기,,,,제 30 기,-1319961562,90,KRW,,제 31 기 1분기,,
20170515004921,11013,2017,00139719,CIS,포괄손익계산서,-표준계정코드 미사용-,당기손익으로 재분류되지 않는 항목의 법인세,-,제 32 기 1분기,,,,제 30 기,290391544,91,KRW,,제 31 기 1분기,,
20170515004921,11013,2017,00139719,CIS,포괄손익계산서,-표준계정코드 미사용-,후속적으로 당기 손익으로 재분류될 수 있는 항목,-,제 32 기 1분기,-6246891032,,,제 30 기,-134664204,99,KRW,-6246891032,제 31 기 1분기,-436909795,-436909795
20170515004921,11013,2017,00139719,CIS,포괄손익계산서,-표준계정코드 미사용-,외화환산외환차이의 세전기타포괄손익,-,제 32 기 1분기,-6197615220,,,제 30 기,-228989120,100,KRW,-6197615220,제 31 기 1분기,-402404268,-402404268
20170515004921,11013,2017,00139719,CIS,포괄손익계산서,-표준계정코드 미사용-,지분법자본변동,-,제 32 기 1분기,-63174118,,,제 30 기,120929380,101,KRW,-63174118,제 31 기 1분기,-44237855,-44237855
20170515004921,11013,2017,00139719,CIS,포괄손익계산서,-표준계정코드 미사용-,당기손익으로 재분류될 수 있는 항목의 법인세,-,제 32 기 1분기,13898306,,,제 30 기,-26604464,102,KRW,13898306,제 31 기 1분기,9732328,9732328
20170515004921,11013,2017,00139719,CIS,포괄손익계산서,ifrs_ComprehensiveIncome,당기총포괄손익,-,제 32 기 1분기,-2032098639,,,제 30 기,12968800587,119,KRW,-2032098639,제 31 기 1분기,3712527746,3712527746
20170515004921,11013,2017,00139719,CIS,포괄손익계산서,ifrs_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주지분,-,제 32 기 1분기,4111270494,,,제 30 기,14118133838,121,KRW,4111270494,제 31 기 1분기,4137436221,4137436221
20170515004921,11013,2017,00139719,CIS,포괄손익계산서,ifrs_ProfitLossAttributableToNoncontrollingInterests,비지배지분,-,제 32 기 1분기,103521899,,,제 30 기,14900971,122,KRW,103521899,제 31 기 1분기,12001320,12001320
20170515004921,11013,2017,00139719,CIS,포괄손익계산서,ifrs_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업 소유주지분,-,제 32 기 1분기,-1767481751,,,제 30 기,12950429356,124,KRW,-1767481751,제 31 기 1분기,3707714890,3707714890
20170515004921,11013,2017,00139719,CIS,포괄손익계산서,ifrs_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배지분,-,제 32 기 1분기,-264616888,,,제 30 기,18371231,125,KRW,-264616888,제 31 기 1분기,4812856,4812856
20170515004921,11013,2017,00139719,CIS,포괄손익계산서,ifrs_BasicEarningsLossPerShare,기본주당이익,-,제 32 기 1분기,162,,,제 30 기,572,127,KRW,162,제 31 기 1분기,167,167
20170515004921,11013,2017,00139719,CIS,포괄손익계산서,ifrs_DilutedEarningsLossPerShare,희석주당이익,-,제 32 기 1분기,138,,,제 30 기,515,130,KRW,138,제 31 기 1분기,145,145
20170515004921,11013,2017,00139719,CF,현금흐름표,ifrs_CashFlowsFromUsedInOperatingActivities,영업활동으로인한현금흐름,-,제 32 기 1분기,5145101407,,,제 30 기,74469778184,0,KRW,,제 31 기 1분기,7623412646,
20170515004921,11013,2017,00139719,CF,현금흐름표,-표준계정코드 미사용-,영업에서 창출된 현금흐름,-,제 32 기 1분기,6550923187,,,제 30 기,77445555041,1,KRW,,제 31 기 1분기,8918824555,
20170515004921,11013,2017,00139719,CF,현금흐름표,-표준계정코드 미사용-,당기순이익,-,제 32 기 1분기,4214792393,,,제 30 기,14133034809,2,KRW,,제 31 기 1분기,4149437541,
20170515004921,11013,2017,00139719,CF,현금흐름표,-표준계정코드 미사용-,가감,-,제 32 기 1분기,13031681259,,,제 30 기,50925066873,3,KRW,,제 31 기 1분기,10485958340,
20170515004921,11013,2017,00139719,CF,현금흐름표,-표준계정코드 미사용-,"자산,부채의 증감",-,제 32 기 1분기,-10695550465,,,제 30 기,12387453359,4,KRW,,제 31 기 1분기,-5716571326,
20170515004921,11013,2017,00139719,CF,현금흐름표,ifrs_DividendsReceivedClassifiedAsOperatingActivities,배당금수취,-,제 32 기 1분기,,,,제 30 기,152300000,149,KRW,,제 31 기 1분기,,
20170515004921,11013,2017,00139719,CF,현금흐름표,ifrs_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세납부,-,제 32 기 1분기,1405821780,,,제 30 기,3128076857,151,KRW,,제 31 기 1분기,1295411909,
20170515004921,11013,2017,00139719,CF,현금흐름표,ifrs_CashFlowsFromUsedInInvestingActivities,투자활동으로인한현금흐름,-,제 32 기 1분기,-20625930227,,,제 30 기,-34080736634,155,KRW,,제 31 기 1분기,-23290162358,
20170515004921,11013,2017,00139719,CF,현금흐름표,ifrs_InterestReceivedClassifiedAsInvestingActivities,이자수취,-,제 32 기 1분기,228878607,,,제 30 기,1278168465,156,KRW,,제 31 기 1분기,255466057,
20170515004921,11013,2017,00139719,CF,현금흐름표,dart_ProceedsFromSalesOfShortTermFinancialInstruments,단기금융상품의 처분,-,제 32 기 1분기,10000000000,,,제 30 기,61500189584,157,KRW,,제 31 기 1분기,11003400586,
20170515004921,11013,2017,00139719,CF,현금흐름표,dart_ProceedsFromSalesOfShortTermLoansAndReceivables,단기대여금의 감소,-,제 32 기 1분기,,,,제 30 기,15022000,158,KRW,,제 31 기 1분기,,
20170515004921,11013,2017,00139719,CF,현금흐름표,dart_ProceedsFromSalesOfLongTermFinancialInstruments,장기금융상품의 감소,-,제 32 기 1분기,,,,,,159,KRW,,제 31 기 1분기,,
20170515004921,11013,2017,00139719,CF,현금흐름표,ifrs_CashReceiptsFromRepaymentOfAdvancesAndLoansMadeToOtherPartiesClassifiedAsInvestingActivities,장기선급금의 감소,-,제 32 기 1분기,17633556,,,제 30 기,353594700,160,KRW,,제 31 기 1분기,9462374,
20170515004921,11013,2017,00139719,CF,현금흐름표,dart_DecreaseInGuaranteeDeposits,보증금의 감소,-,제 32 기 1분기,93609421,,,,,161,KRW,,제 31 기 1분기,20060600,
20170515004921,11013,2017,00139719,CF,현금흐름표,dart_ProceedsFromSalesOfAvailableForSaleFinancialAssets,매도가능증권의 처분,-,제 32 기 1분기,6580000,,,제 30 기,43380000,162,KRW,,제 31 기 1분기,171805000,
20170515004921,11013,2017,00139719,CF,현금흐름표,ifrs_CashFlowsFromLosingControlOfSubsidiariesOrOtherBusinessesClassifiedAsInvestingActivities,지분법적용투자주식의 처분,-,제 32 기 1분기,,,,제 30 기,7322570,163,KRW,,제 31 기 1분기,,
20170515004921,11013,2017,00139719,CF,현금흐름표,ifrs_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 처분,-,제 32 기 1분기,230626460,,,제 30 기,244130507,164,KRW,,제 31 기 1분기,463469248,
20170515004921,11013,2017,00139719,CF,현금흐름표,dart_ProceedsFromSalesOfIntangibleAssetsOtherThanGoodwill,영업권 이외의 무형자산의 처분,-,제 32 기 1분기,3007700,,,제 30 기,65205042,167,KRW,,제 31 기 1분기,32450444,
20170515004921,11013,2017,00139719,CF,현금흐름표,dart_PurchaseOfShortTermFinancialInstruments,단기금융상품의 취득,-,제 32 기 1분기,10000000000,,,제 30 기,40000069576,169,KRW,,제 31 기 1분기,12805515639,
20170515004921,11013,2017,00139719,CF,현금흐름표,dart_PurchaseOfLongTermFinancialInstruments,장기금융상품의 취득,-,제 32 기 1분기,79477140,,,제 30 기,322979980,177,KRW,,제 31 기 1분기,79477140,
20170515004921,11013,2017,00139719,CF,현금흐름표,dart_PurchaseOfAvailableForSaleFinancialAssets,장기투자증권의취득,-,제 32 기 1분기,,,,제 30 기,910000000,180,KRW,,제 31 기 1분기,,
20170515004921,11013,2017,00139719,CF,현금흐름표,dart_PurchaseOfInvestmentsAccountedForUsingEquityMethod,지분법적용 투자주식의 처분,-,제 32 기 1분기,,,,,,181,KRW,,제 31 기 1분기,11025336,
20170515004921,11013,2017,00139719,CF,현금흐름표,dart_PurchaseOfLongTermLoansAndReceivables,장기대여금의 취득,-,제 32 기 1분기,,,,,,182,KRW,,제 31 기 1분기,330557500,
20170515004921,11013,2017,00139719,CF,현금흐름표,ifrs_CashAdvancesAndLoansMadeToOtherPartiesClassifiedAsInvestingActivities,장기선급금의 증가,-,제 32 기 1분기,,,,,,184,KRW,,제 31 기 1분기,,
20170515004921,11013,2017,00139719,CF,현금흐름표,dart_IncreaseInGuaranteeDeposits,보증금의 증가,-,제 32 기 1분기,4747598,,,제 30 기,101208480,185,KRW,,제 31 기 1분기,558932308,
20170515004921,11013,2017,00139719,CF,현금흐름표,ifrs_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,-,제 32 기 1분기,20450888256,,,제 30 기,52848660897,194,KRW,,제 31 기 1분기,21227090612,
20170515004921,11013,2017,00139719,CF,현금흐름표,dart_PurchaseOfIntangibleAssetsOtherThanGoodwill,영업권 이외의 무형자산의 취득,-,제 32 기 1분기,671152977,,,제 30 기,3404830569,198,KRW,,제 31 기 1분기,233678132,
20170515004921,11013,2017,00139719,CF,현금흐름표,ifrs_CashFlowsFromUsedInFinancingActivities,재무활동으로인한현금흐름,-,제 32 기 1분기,25528583767,,,제 30 기,-25859264538,290,KRW,,제 31 기 1분기,15025121460,
20170515004921,11013,2017,00139719,CF,현금흐름표,ifrs_ProceedsFromIssuingShares,유상증자,-,제 32 기 1분기,,,,제 30 기,38922374732,291,KRW,,제 31 기 1분기,,
20170515004921,11013,2017,00139719,CF,현금흐름표,ifrs_ProceedsFromChangesInOwnershipInterestsInSubsidiaries,종속기업의 유상증자,-,제 32 기 1분기,,,,제 30 기,11607124,292,KRW,,제 31 기 1분기,,
20170515004921,11013,2017,00139719,CF,현금흐름표,dart_ProceedsFromShortTermBorrowings,단기차입금의 차입,-,제 32 기 1분기,37183553840,,,제 30 기,38305239866,293,KRW,,제 31 기 1분기,24768254950,
20170515004921,11013,2017,00139719,CF,현금흐름표,dart_ProceedsFromLongTermBorrowings,장기차입금의 차입,-,제 32 기 1분기,25767763991,,,제 30 기,20194627087,294,KRW,,제 31 기 1분기,6164279192,
20170515004921,11013,2017,00139719,CF,현금흐름표,-표준계정코드 미사용-,사채의 발행,-,제 32 기 1분기,,,,제 30 기,29939700000,295,KRW,,제 31 기 1분기,,
20170515004921,11013,2017,00139719,CF,현금흐름표,ifrs_InterestPaidClassifiedAsFinancingActivities,이자지급,-,제 32 기 1분기,2715018559,,,제 30 기,13121066799,296,KRW,,제 31 기 1분기,2620661409,
20170515004921,11013,2017,00139719,CF,현금흐름표,dart_RepaymentsOfShortTermBorrowings,단기차입금의 상환,-,제 32 기 1분기,5382775558,,,제 30 기,35534917730,297,KRW,,제 31 기 1분기,4915384675,
20170515004921,11013,2017,00139719,CF,현금흐름표,dart_RepaymentsOfLongTermBorrowings,장기차입금의 상환,-,제 32 기 1분기,10000000000,,,제 30 기,10003281353,298,KRW,,제 31 기 1분기,2153200976,
20170515004921,11013,2017,00139719,CF,현금흐름표,-표준계정코드 미사용-,유동성장기부채의 상환,-,제 32 기 1분기,19387939056,,,제 30 기,21572328115,299,KRW,,제 31 기 1분기,6209823142,
20170515004921,11013,2017,00139719,CF,현금흐름표,ifrs_DividendsPaidClassifiedAsFinancingActivities,배당금지급,-,제 32 기 1분기,4874736,,,제 30 기,3683044350,300,KRW,,제 31 기 1분기,8342480,
20170515004921,11013,2017,00139719,CF,현금흐름표,-표준계정코드 미사용-,우선주의보통주전환,-,제 32 기 1분기,-2526155,,,,,301,KRW,,제 31 기 1분기,,
20170515004921,11013,2017,00139719,CF,현금흐름표,-표준계정코드 미사용-,신주인수권부사채의 상환,-,제 32 기 1분기,,,,제 30 기,-32318175000,302,KRW,,제 31 기 1분기,,
20170515004921,11013,2017,00139719,CF,현금흐름표,-표준계정코드 미사용-,사채의 상환,-,제 32 기 1분기,,,,제 30 기,37000000000,303,KRW,,제 31 기 1분기,,
20170515004921,11013,2017,00139719,CF,현금흐름표,dart_DispositionOfTreasuryShares,상환우선주의상환,-,제 32 기 1분기,,,,,,304,KRW,,제 31 기 1분기,,
20170515004921,11013,2017,00139719,CF,현금흐름표,ifrs_PaymentsOfOtherEquityInstruments,기타,-,제 32 기 1분기,-70400000,,,,,308,KRW,,제 31 기 1분기,,
20170515004921,11013,2017,00139719,CF,현금흐름표,ifrs_EffectOfExchangeRateChangesOnCashAndCashEquivalents,현금및현금성자산에 대한 환율변동효과,-,제 32 기 1분기,64066577,,,제 30 기,-835000692,318,KRW,,제 31 기 1분기,93791315,
20170515004921,11013,2017,00139719,CF,현금흐름표,-표준계정코드 미사용-,사업결합으로 인한 현금 순유출,-,제 32 기 1분기,-627326443,,,,,319,KRW,,제 31 기 1분기,,
20170515004921,11013,2017,00139719,CF,현금흐름표,-표준계정코드 미사용-,연결범위의 변동,-,제 32 기 1분기,,,,제 30 기,-5913194,320,KRW,,제 31 기 1분기,,
20170515004921,11013,2017,00139719,CF,현금흐름표,ifrs_IncreaseDecreaseInCashAndCashEquivalents,현금및현금성자산의순증가(감소),-,제 32 기 1분기,9484495081,,,제 30 기,13688863126,322,KRW,,제 31 기 1분기,-547836937,
20170515004921,11013,2017,00139719,CF,현금흐름표,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초현금및현금성자산,-,제 32 기 1분기,13968848477,,,제 30 기,10599962117,323,KRW,,제 31 기 1분기,24288825243,
20170515004921,11013,2017,00139719,CF,현금흐름표,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말현금및현금성자산,-,제 32 기 1분기,23453343558,,,제 30 기,24288825243,324,KRW,,제 31 기 1분기,23740988306,
20170515004921,11013,2017,00139719,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,연결재무제표  [member],제 32 기 1분기,270704930339,,254411653403,제 30 기,206191915310,1,KRW,,제 31 기 1분기,254411653403,
20170515004921,11013,2017,00139719,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|기타자본조정,제 32 기 1분기,-64365303,,-64365303,제 30 기,-64365303,1,KRW,,제 31 기 1분기,-64365303,
20170515004921,11013,2017,00139719,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|기타포괄손익누계액,제 32 기 1분기,-9340575566,,-7836230312,제 30 기,-7698095848,1,KRW,,제 31 기 1분기,-7836230312,
20170515004921,11013,2017,00139719,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|납입자본,제 32 기 1분기,15014470500,,14307760000,제 30 기,12414777000,1,KRW,,제 31 기 1분기,14307760000,
20170515004921,11013,2017,00139719,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|비지배지분 [member],제 32 기 1분기,166570586,,166454693,제 30 기,136476338,1,KRW,,제 31 기 1분기,166454693,
