rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount
20161114001335,11014,2016,00139719,CIS,포괄손익계산서,ifrs_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법손익,-,제 31 기 3분기,-187347303,제 30 기,730025662,제 29 기,39188538,76,KRW,112857435,제 30 기 3분기,11347490,730025662
20161114001335,11014,2016,00139719,CIS,포괄손익계산서,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익,-,제 31 기 3분기,8225416500,제 30 기,15696314928,제 29 기,15172239810,83,KRW,21194618391,제 30 기 3분기,6177582244,15696314928
20161114001335,11014,2016,00139719,CIS,포괄손익계산서,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,-,제 31 기 3분기,847875973,제 30 기,4091490403,제 29 기,3594157283,84,KRW,7483029779,제 30 기 3분기,1317640676,4091490403
20161114001335,11014,2016,00139719,CIS,포괄손익계산서,ifrs_ProfitLoss,당기순이익,-,제 31 기 3분기,7377540527,제 30 기,11604824525,제 29 기,11578082527,85,KRW,13711588612,제 30 기 3분기,4859941568,11604824525
20161114001335,11014,2016,00139719,CIS,포괄손익계산서,ifrs_OtherComprehensiveIncome,기타포괄손익,-,제 31 기 3분기,-6103076962,제 30 기,4470923782,제 29 기,271653481,88,KRW,-7450160085,제 30 기 3분기,3988410229,4470923782
20161114001335,11014,2016,00139719,CIS,포괄손익계산서,-표준계정코드 미사용-,후속적으로 당기 손익으로 재분류되지 않은 항목,-,제 31 기 3분기,,제 30 기,-1029570018,제 29 기,999713550,89,KRW,,제 30 기 3분기,,
20161114001335,11014,2016,00139719,CIS,포괄손익계산서,-표준계정코드 미사용-,확정급여제도의 재측정,-,제 31 기 3분기,,제 30 기,-1319961562,제 29 기,1281684039,90,KRW,,제 30 기 3분기,,
20161114001335,11014,2016,00139719,CIS,포괄손익계산서,-표준계정코드 미사용-,당기손익으로 재분류되지 않는 항목의 법인세,-,제 31 기 3분기,,제 30 기,290391544,제 29 기,-281970489,91,KRW,,제 30 기 3분기,,
20161114001335,11014,2016,00139719,CIS,포괄손익계산서,-표준계정코드 미사용-,후속적으로 당기 손익으로 재분류될 수 있는 항목,-,제 31 기 3분기,-6103076962,제 30 기,4470923782,제 29 기,-728060069,99,KRW,-7450160085,제 30 기 3분기,3988410229,4470923782
20161114001335,11014,2016,00139719,CIS,포괄손익계산서,-표준계정코드 미사용-,외화환산외환차이의 세전기타포괄손익,-,제 31 기 3분기,-6100124353,제 30 기,4292501195,제 29 기,-737738106,100,KRW,-7436739137,제 30 기 3분기,3813712164,4292501195
20161114001335,11014,2016,00139719,CIS,포괄손익계산서,-표준계정코드 미사용-,지분법자본변동,-,제 31 기 3분기,-3785396,제 30 기,228746906,제 29 기,12407740,101,KRW,-17206344,제 30 기 3분기,223971878,228746906
20161114001335,11014,2016,00139719,CIS,포괄손익계산서,-표준계정코드 미사용-,당기손익으로 재분류될 수 있는 항목의 법인세,-,제 31 기 3분기,832787,제 30 기,-50324319,제 29 기,-2729703,102,KRW,3785396,제 30 기 3분기,-49273813,-50324319
20161114001335,11014,2016,00139719,CIS,포괄손익계산서,ifrs_ComprehensiveIncome,당기총포괄손익,-,제 31 기 3분기,1274463565,제 30 기,16075748307,제 29 기,11849736008,119,KRW,6261428527,제 30 기 3분기,8848351797,16075748307
20161114001335,11014,2016,00139719,CIS,포괄손익계산서,ifrs_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주지분,-,제 31 기 3분기,7558358983,제 30 기,11583954483,제 29 기,12361993826,121,KRW,13693125202,제 30 기 3분기,4857251455,11583954483
20161114001335,11014,2016,00139719,CIS,포괄손익계산서,ifrs_ProfitLossAttributableToNoncontrollingInterests,비지배지분,-,제 31 기 3분기,-818457,제 30 기,20870042,제 29 기,-783911299,122,KRW,18463410,제 30 기 3분기,2690112,20870042
20161114001335,11014,2016,00139719,CIS,포괄손익계산서,ifrs_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업 소유주지분,-,제 31 기 3분기,1291594732,제 30 기,16057324261,제 29 기,12692196829,124,KRW,6241835595,제 30 기 3분기,8840240018,16057324261
20161114001335,11014,2016,00139719,CIS,포괄손익계산서,ifrs_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배지분,-,제 31 기 3분기,-17131167,제 30 기,18424046,제 29 기,-842460821,125,KRW,19592932,제 30 기 3분기,8111779,18424046
20161114001335,11014,2016,00139719,CIS,포괄손익계산서,ifrs_BasicEarningsLossPerShare,기본주당이익,-,제 31 기 3분기,311,제 30 기,473,제 29 기,512,127,KRW,555,제 30 기 3분기,197,473
20161114001335,11014,2016,00139719,CIS,포괄손익계산서,ifrs_DilutedEarningsLossPerShare,희석주당이익,-,제 31 기 3분기,265,제 30 기,428,제 29 기,497,130,KRW,481,제 30 기 3분기,171,428
20161114001335,11014,2016,00139719,CF,현금흐름표,ifrs_CashFlowsFromUsedInOperatingActivities,영업활동으로인한현금흐름,-,제 31 기 3분기,29204244531,제 30 기,35449685754,제 29 기,45858849061,0,KRW,,제 30 기 3분기,35449685754,
20161114001335,11014,2016,00139719,CF,현금흐름표,-표준계정코드 미사용-,영업에서 창출된 현금흐름,-,제 31 기 3분기,37965151575,제 30 기,38005156564,제 29 기,48206344285,1,KRW,,제 30 기 3분기,38005156564,
20161114001335,11014,2016,00139719,CF,현금흐름표,-표준계정코드 미사용-,당기순이익,-,제 31 기 3분기,13711588610,제 30 기,11604824526,제 29 기,11578082527,2,KRW,,제 30 기 3분기,11604824526,
20161114001335,11014,2016,00139719,CF,현금흐름표,-표준계정코드 미사용-,가감,-,제 31 기 3분기,39644793136,제 30 기,38019045589,제 29 기,48830111707,3,KRW,,제 30 기 3분기,38019045589,
20161114001335,11014,2016,00139719,CF,현금흐름표,-표준계정코드 미사용-,"자산,부채의 증감",-,제 31 기 3분기,-15391230171,제 30 기,-11618713551,제 29 기,-12201849949,4,KRW,,제 30 기 3분기,-11618713551,
20161114001335,11014,2016,00139719,CF,현금흐름표,ifrs_DividendsReceivedClassifiedAsOperatingActivities,배당금수취,-,제 31 기 3분기,0,제 30 기,152300000,제 29 기,,149,KRW,,제 30 기 3분기,152300000,
20161114001335,11014,2016,00139719,CF,현금흐름표,ifrs_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세납부,-,제 31 기 3분기,8760907044,제 30 기,2707770810,제 29 기,2347495224,151,KRW,,제 30 기 3분기,2707770810,
20161114001335,11014,2016,00139719,CF,현금흐름표,ifrs_CashFlowsFromUsedInInvestingActivities,투자활동으로인한현금흐름,-,제 31 기 3분기,-63017376777,제 30 기,-32000654866,제 29 기,-58637257742,155,KRW,,제 30 기 3분기,-32000654866,
20161114001335,11014,2016,00139719,CF,현금흐름표,ifrs_InterestReceivedClassifiedAsInvestingActivities,이자수취,-,제 31 기 3분기,659471407,제 30 기,708595699,제 29 기,1374153580,156,KRW,,제 30 기 3분기,708595699,
20161114001335,11014,2016,00139719,CF,현금흐름표,dart_ProceedsFromSalesOfShortTermFinancialInstruments,단기금융상품의 처분,-,제 31 기 3분기,11532120586,제 30 기,49298689899,제 29 기,27992800000,157,KRW,,제 30 기 3분기,49298689899,
20161114001335,11014,2016,00139719,CF,현금흐름표,dart_ProceedsFromSalesOfShortTermLoansAndReceivables,단기대여금의 감소,-,제 31 기 3분기,896658000,제 30 기,15022000,제 29 기,120820000,158,KRW,,제 30 기 3분기,,
20161114001335,11014,2016,00139719,CF,현금흐름표,dart_ProceedsFromSalesOfLongTermLoansAndReceivables,장기대여금의 감소,-,제 31 기 3분기,,제 30 기,,제 29 기,15540564,159,KRW,,제 30 기 3분기,,
20161114001335,11014,2016,00139719,CF,현금흐름표,dart_ProceedsFromSalesOfLongTermFinancialInstruments,장기금융상품의 처분,-,제 31 기 3분기,2500000,제 30 기,,제 29 기,180000000,160,KRW,,제 30 기 3분기,,
20161114001335,11014,2016,00139719,CF,현금흐름표,-표준계정코드 미사용-,장기선급금의 감소,-,제 31 기 3분기,,제 30 기,353594700,제 29 기,,161,KRW,,제 30 기 3분기,,
20161114001335,11014,2016,00139719,CF,현금흐름표,dart_DecreaseInGuaranteeDeposits,보증금의 감소,-,제 31 기 3분기,,제 30 기,380338237,제 29 기,,162,KRW,,제 30 기 3분기,380338237,
20161114001335,11014,2016,00139719,CF,현금흐름표,ifrs_CashFlowsFromLosingControlOfSubsidiariesOrOtherBusinessesClassifiedAsInvestingActivities,관계기업투자주식의 처분,-,제 31 기 3분기,,제 30 기,7322570,제 29 기,,163,KRW,,제 30 기 3분기,,
20161114001335,11014,2016,00139719,CF,현금흐름표,dart_ProceedsFromSalesOfAvailableForSaleFinancialAssets,매도가능증권의 처분,-,제 31 기 3분기,318060000,제 30 기,188288244,제 29 기,4370000,164,KRW,,제 30 기 3분기,188288244,
20161114001335,11014,2016,00139719,CF,현금흐름표,dart_ProceedsFromSalesOfFinancialAssetsHeldToMaturity,만기보유증권의 처분,-,제 31 기 3분기,,제 30 기,,제 29 기,4796554,165,KRW,,제 30 기 3분기,,
20161114001335,11014,2016,00139719,CF,현금흐름표,ifrs_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 처분,-,제 31 기 3분기,1112141914,제 30 기,256663953,제 29 기,3491435881,166,KRW,,제 30 기 3분기,256663953,
20161114001335,11014,2016,00139719,CF,현금흐름표,dart_ProceedsFromSalesOfIntangibleAssetsOtherThanGoodwill,영업권 이외의 무형자산의 처분,-,제 31 기 3분기,10116646,제 30 기,53715982,제 29 기,47574904,169,KRW,,제 30 기 3분기,53715982,
20161114001335,11014,2016,00139719,CF,현금흐름표,dart_PurchaseOfShortTermFinancialInstruments,단기금융상품의 취득,-,제 31 기 3분기,15210296789,제 30 기,38746187764,제 29 기,48840897589,171,KRW,,제 30 기 3분기,38746187764,
20161114001335,11014,2016,00139719,CF,현금흐름표,dart_PurchaseOfLongTermFinancialInstruments,장기금융상품의 취득,-,제 31 기 3분기,238431420,제 30 기,243502840,제 29 기,328000000,179,KRW,,제 30 기 3분기,243502840,
20161114001335,11014,2016,00139719,CF,현금흐름표,dart_IncreaseInGuaranteeDeposits,보증금의 증가,-,제 31 기 3분기,1284555505,제 30 기,30628007,제 29 기,336635932,183,KRW,,제 30 기 3분기,30628007,
20161114001335,11014,2016,00139719,CF,현금흐름표,dart_PurchaseOfAvailableForSaleFinancialAssets,매도가능증권의 취득,-,제 31 기 3분기,,제 30 기,910000000,제 29 기,,186,KRW,,제 30 기 3분기,,
20161114001335,11014,2016,00139719,CF,현금흐름표,dart_PurchaseOfInvestmentsAccountedForUsingEquityMethod,지분법적용 투자주식의 처분,-,제 31 기 3분기,11025336,제 30 기,,제 29 기,,192,KRW,,제 30 기 3분기,,
20161114001335,11014,2016,00139719,CF,현금흐름표,dart_PurchaseOfLongTermLoansAndReceivables,장기대여금의 취득,-,제 31 기 3분기,829063864,제 30 기,,제 29 기,,195,KRW,,제 30 기 3분기,,
20161114001335,11014,2016,00139719,CF,현금흐름표,-표준계정코드 미사용-,장기선급금의 증가,-,제 31 기 3분기,46244243,제 30 기,,제 29 기,,199,KRW,,제 30 기 3분기,,
20161114001335,11014,2016,00139719,CF,현금흐름표,dart_PurchaseOfFinancialAssetsHeldToMaturity,만기보유증권의 취득,-,제 31 기 3분기,,제 30 기,600000000,제 29 기,31480000,203,KRW,,제 30 기 3분기,600000000,
20161114001335,11014,2016,00139719,CF,현금흐름표,ifrs_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,-,제 31 기 3분기,59040795363,제 30 기,40049070076,제 29 기,41491147751,205,KRW,,제 30 기 3분기,40049070076,
20161114001335,11014,2016,00139719,CF,현금흐름표,dart_PurchaseOfIntangibleAssetsOtherThanGoodwill,영업권 이외의 무형자산의 취득,-,제 31 기 3분기,888032810,제 30 기,3217558193,제 29 기,840587953,247,KRW,,제 30 기 3분기,3217558193,
20161114001335,11014,2016,00139719,CF,현금흐름표,ifrs_CashFlowsFromUsedInFinancingActivities,재무활동으로인한현금흐름,-,제 31 기 3분기,34818429593,제 30 기,2606063262,제 29 기,2149663910,292,KRW,,제 30 기 3분기,2606063262,
20161114001335,11014,2016,00139719,CF,현금흐름표,ifrs_ProceedsFromIssuingShares,유상증자,-,제 31 기 3분기,,제 30 기,38912363878,제 29 기,,293,KRW,,제 30 기 3분기,38912363878,
20161114001335,11014,2016,00139719,CF,현금흐름표,dart_ProceedsFromShortTermBorrowings,단기차입금의 차입,-,제 31 기 3분기,35705459523,제 30 기,46078511362,제 29 기,61646479552,294,KRW,,제 30 기 3분기,46078511362,
20161114001335,11014,2016,00139719,CF,현금흐름표,dart_ProceedsFromLongTermBorrowings,장기차입금의 차입,-,제 31 기 3분기,40741525294,제 30 기,15480777675,제 29 기,39024509186,295,KRW,,제 30 기 3분기,15480777675,
20161114001335,11014,2016,00139719,CF,현금흐름표,-표준계정코드 미사용-,사채의 발행,-,제 31 기 3분기,,제 30 기,19959800000,제 29 기,24848480000,296,KRW,,제 30 기 3분기,19959800000,
20161114001335,11014,2016,00139719,CF,현금흐름표,ifrs_ProceedsFromChangesInOwnershipInterestsInSubsidiaries,종속기업의 유상증자,-,제 31 기 3분기,,제 30 기,11607124,제 29 기,,297,KRW,,제 30 기 3분기,,
20161114001335,11014,2016,00139719,CF,현금흐름표,ifrs_InterestPaidClassifiedAsFinancingActivities,이자지급,-,제 31 기 3분기,8675732865,제 30 기,8815099401,제 29 기,14930486174,298,KRW,,제 30 기 3분기,8815099401,
20161114001335,11014,2016,00139719,CF,현금흐름표,dart_RepaymentsOfShortTermBorrowings,단기차입금의 상환,-,제 31 기 3분기,22692326003,제 30 기,34629634406,제 29 기,30717847720,299,KRW,,제 30 기 3분기,34629634406,
20161114001335,11014,2016,00139719,CF,현금흐름표,dart_RepaymentsOfLongTermBorrowings,장기차입금의 상환,-,제 31 기 3분기,5517596024,제 30 기,8088516223,제 29 기,19350168909,300,KRW,,제 30 기 3분기,8088516223,
20161114001335,11014,2016,00139719,CF,현금흐름표,-표준계정코드 미사용-,유동성장기부채의 상환,-,제 31 기 3분기,568723867,제 30 기,5199408426,제 29 기,11587104714,301,KRW,,제 30 기 3분기,5199408426,
20161114001335,11014,2016,00139719,CF,현금흐름표,-표준계정코드 미사용-,사채의 상환,-,제 31 기 3분기,,제 30 기,57318175000,제 29 기,40000000000,302,KRW,,제 30 기 3분기,57318175000,
20161114001335,11014,2016,00139719,CF,현금흐름표,-표준계정코드 미사용-,종속기업투자지분의 일부매입,-,제 31 기 3분기,,제 30 기,,제 29 기,480584693,303,KRW,,제 30 기 3분기,,
20161114001335,11014,2016,00139719,CF,현금흐름표,ifrs_DividendsPaidClassifiedAsFinancingActivities,배당금지급,-,제 31 기 3분기,4103776465,제 30 기,3774556197,제 29 기,3613140248,304,KRW,,제 30 기 3분기,3774556197,
20161114001335,11014,2016,00139719,CF,현금흐름표,dart_AcquisitionOfTreasuryShares,자기주식의 취득,-,제 31 기 3분기,,제 30 기,,제 29 기,2690472370,305,KRW,,제 30 기 3분기,,
20161114001335,11014,2016,00139719,CF,현금흐름표,-표준계정코드 미사용-,신주인수권부사채의 상환,-,제 31 기 3분기,,제 30 기,-32318175000,제 29 기,,306,KRW,,제 30 기 3분기,,
20161114001335,11014,2016,00139719,CF,현금흐름표,ifrs_PaymentsOfOtherEquityInstruments,기타,-,제 31 기 3분기,70400000,제 30 기,,제 29 기,,311,KRW,,제 30 기 3분기,,
20161114001335,11014,2016,00139719,CF,현금흐름표,ifrs_EffectOfExchangeRateChangesOnCashAndCashEquivalents,현금및현금성자산에 대한 환율변동효과,-,제 31 기 3분기,-836832988,제 30 기,262481657,제 29 기,-307544758,321,KRW,,제 30 기 3분기,262481657,
20161114001335,11014,2016,00139719,CF,현금흐름표,-표준계정코드 미사용-,연결범위의 변동,-,제 31 기 3분기,,제 30 기,-5913194,제 29 기,,322,KRW,,제 30 기 3분기,,
