rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount
20160812000785,11012,2016,00139719,SCE,자본변동표,-표준계정코드 미사용-,연차배당,연결재무제표  [member],제 31 기 반기,-4103679025,제 30 기,-3683044350,제 29 기,-3608358537,11,KRW,,제 30 기 반기,-3688893374,
20160812000785,11012,2016,00139719,SCE,자본변동표,-표준계정코드 미사용-,연차배당,자본 [member]|비지배지분 [member],제 31 기 반기,-8470880,제 30 기,,제 29 기,,11,KRW,,제 30 기 반기,-5849024,
20160812000785,11012,2016,00139719,SCE,자본변동표,-표준계정코드 미사용-,연차배당,자본 [member]|이익잉여금,제 31 기 반기,-4095208145,제 30 기,-3683044350,제 29 기,-3608358537,11,KRW,,제 30 기 반기,-3683044350,
20160812000785,11012,2016,00139719,SCE,자본변동표,-표준계정코드 미사용-,연차배당,자본 [member]|지배주주의 소유주귀속,제 31 기 반기,-4095208145,제 30 기,-3683044350,제 29 기,-3608358537,11,KRW,,제 30 기 반기,-3683044350,
20160812000785,11012,2016,00139719,SCE,자본변동표,-표준계정코드 미사용-,자기주식의 취득,자본 [member]|지배주주의 소유주귀속,제 31 기 반기,,제 30 기,,제 29 기,-2690472370,12,KRW,,제 30 기 반기,,
20160812000785,11012,2016,00139719,SCE,자본변동표,-표준계정코드 미사용-,자기주식의 취득,연결재무제표  [member],제 31 기 반기,,제 30 기,,제 29 기,-2690472370,12,KRW,,제 30 기 반기,,
20160812000785,11012,2016,00139719,SCE,자본변동표,-표준계정코드 미사용-,자기주식의 취득,자본 [member]|기타자본조정,제 31 기 반기,,제 30 기,,제 29 기,-2690472370,12,KRW,,제 30 기 반기,,
20160812000785,11012,2016,00139719,SCE,자본변동표,-표준계정코드 미사용-,종속기업투자지분의 일부매입,자본 [member]|기타자본조정,제 31 기 반기,,제 30 기,,제 29 기,-2043852391,13,KRW,,제 30 기 반기,,
20160812000785,11012,2016,00139719,SCE,자본변동표,-표준계정코드 미사용-,종속기업투자지분의 일부매입,자본 [member]|비지배지분 [member],제 31 기 반기,,제 30 기,,제 29 기,1569166255,13,KRW,,제 30 기 반기,,
20160812000785,11012,2016,00139719,SCE,자본변동표,-표준계정코드 미사용-,종속기업투자지분의 일부매입,자본 [member]|지배주주의 소유주귀속,제 31 기 반기,,제 30 기,,제 29 기,-2043852391,13,KRW,,제 30 기 반기,,
20160812000785,11012,2016,00139719,SCE,자본변동표,-표준계정코드 미사용-,종속기업투자지분의 일부매입,연결재무제표  [member],제 31 기 반기,,제 30 기,,제 29 기,-474686136,13,KRW,,제 30 기 반기,,
20160812000785,11012,2016,00139719,SCE,자본변동표,-표준계정코드 미사용-,유상증자,연결재무제표  [member],제 31 기 반기,,제 30 기,38922374732,제 29 기,,14,KRW,,제 30 기 반기,38922374732,
20160812000785,11012,2016,00139719,SCE,자본변동표,-표준계정코드 미사용-,유상증자,자본 [member]|지배주주의 소유주귀속,제 31 기 반기,,제 30 기,38922374732,제 29 기,,14,KRW,,제 30 기 반기,38922374732,
20160812000785,11012,2016,00139719,SCE,자본변동표,-표준계정코드 미사용-,유상증자,자본 [member]|자본금,제 31 기 반기,,제 30 기,1892983000,제 29 기,,14,KRW,,제 30 기 반기,1892983000,
20160812000785,11012,2016,00139719,SCE,자본변동표,-표준계정코드 미사용-,유상증자,자본 [member]|주식발행초과금,제 31 기 반기,,제 30 기,37029391732,제 29 기,,14,KRW,,제 30 기 반기,37029391732,
20160812000785,11012,2016,00139719,SCE,자본변동표,-표준계정코드 미사용-,종속기업의 유상증자,연결재무제표  [member],제 31 기 반기,,제 30 기,11607124,제 29 기,,15,KRW,,제 30 기 반기,,
20160812000785,11012,2016,00139719,SCE,자본변동표,-표준계정코드 미사용-,종속기업의 유상증자,자본 [member]|비지배지분 [member],제 31 기 반기,,제 30 기,11607124,제 29 기,,15,KRW,,제 30 기 반기,,
20160812000785,11012,2016,00139719,SCE,자본변동표,-표준계정코드 미사용-,자본에 직접 반영된 소유주와의 거래 소계,자본 [member]|지배주주의 소유주귀속,제 31 기 반기,-4095208145,제 30 기,35239330382,제 29 기,-8342683298,16,KRW,,제 30 기 반기,35239330382,
20160812000785,11012,2016,00139719,SCE,자본변동표,-표준계정코드 미사용-,자본에 직접 반영된 소유주와의 거래 소계,자본 [member]|주식발행초과금,제 31 기 반기,,제 30 기,37029391732,제 29 기,,16,KRW,,제 30 기 반기,37029391732,
20160812000785,11012,2016,00139719,SCE,자본변동표,-표준계정코드 미사용-,자본에 직접 반영된 소유주와의 거래 소계,자본 [member]|자본금,제 31 기 반기,,제 30 기,1892983000,제 29 기,,16,KRW,,제 30 기 반기,1892983000,
20160812000785,11012,2016,00139719,SCE,자본변동표,-표준계정코드 미사용-,자본에 직접 반영된 소유주와의 거래 소계,자본 [member]|이익잉여금,제 31 기 반기,-4095208145,제 30 기,3683044350,제 29 기,-3608358537,16,KRW,,제 30 기 반기,,
20160812000785,11012,2016,00139719,SCE,자본변동표,-표준계정코드 미사용-,자본에 직접 반영된 소유주와의 거래 소계,자본 [member]|비지배지분 [member],제 31 기 반기,-8470880,제 30 기,11607124,제 29 기,,16,KRW,,제 30 기 반기,-5849024,
20160812000785,11012,2016,00139719,SCE,자본변동표,-표준계정코드 미사용-,자본에 직접 반영된 소유주와의 거래 소계,자본 [member]|기타자본조정,제 31 기 반기,,제 30 기,,제 29 기,-4734324761,16,KRW,,제 30 기 반기,,
20160812000785,11012,2016,00139719,SCE,자본변동표,-표준계정코드 미사용-,자본에 직접 반영된 소유주와의 거래 소계,연결재무제표  [member],제 31 기 반기,-4103679025,제 30 기,35250937506,제 29 기,,16,KRW,,제 30 기 반기,35233481358,
20160812000785,11012,2016,00139719,SCE,자본변동표,-표준계정코드 미사용-,자본준비금의 감소,자본 [member]|주식발행초과금,제 31 기 반기,-50000000000,제 30 기,,제 29 기,,17,KRW,,제 30 기 반기,,
20160812000785,11012,2016,00139719,SCE,자본변동표,-표준계정코드 미사용-,자본준비금의 감소,자본 [member]|이익잉여금,제 31 기 반기,50000000000,제 30 기,,제 29 기,,17,KRW,,제 30 기 반기,,
20160812000785,11012,2016,00139719,SCE,자본변동표,-표준계정코드 미사용-,기타 변동,자본 [member]|지배주주의 소유주귀속,제 31 기 반기,-70400000,제 30 기,,제 29 기,,18,KRW,,제 30 기 반기,,
20160812000785,11012,2016,00139719,SCE,자본변동표,-표준계정코드 미사용-,기타 변동,자본 [member]|주식발행초과금,제 31 기 반기,-70400000,제 30 기,,제 29 기,,18,KRW,,제 30 기 반기,,
20160812000785,11012,2016,00139719,SCE,자본변동표,-표준계정코드 미사용-,기타 변동,연결재무제표  [member],제 31 기 반기,-70400000,제 30 기,,제 29 기,,18,KRW,,제 30 기 반기,,
20160812000785,11012,2016,00139719,SCE,자본변동표,ifrs_Equity,기말자본,자본 [member]|자본금,제 31 기 반기,14307760000,제 30 기,14307760000,제 29 기,12414777000,34,KRW,,제 30 기 반기,14307760000,
20160812000785,11012,2016,00139719,SCE,자본변동표,ifrs_Equity,기말자본,자본 [member]|주식발행초과금,제 31 기 반기,51559121536,제 30 기,101629521536,제 29 기,64600129804,34,KRW,,제 30 기 반기,101629521536,
20160812000785,11012,2016,00139719,SCE,자본변동표,ifrs_Equity,기말자본,자본 [member]|이익잉여금,제 31 기 반기,198428070863,제 30 기,146208512789,제 29 기,136802993319,34,KRW,,제 30 기 반기,-3683044350,
20160812000785,11012,2016,00139719,SCE,자본변동표,ifrs_Equity,기말자본,자본 [member]|비지배지분 [member],제 31 기 반기,194707912,제 30 기,166454693,제 29 기,136476338,34,KRW,,제 30 기 반기,149051360,
20160812000785,11012,2016,00139719,SCE,자본변동표,ifrs_Equity,기말자본,자본 [member]|기타포괄손익누계액,제 31 기 반기,-9200755668,제 30 기,-7836230312,제 29 기,-7698095848,34,KRW,,제 30 기 반기,-7215826411,
20160812000785,11012,2016,00139719,SCE,자본변동표,ifrs_Equity,기말자본,자본 [member]|지배주주의 소유주귀속,제 31 기 반기,255029831428,제 30 기,254245198710,제 29 기,206055438972,34,KRW,,제 30 기 반기,248503741820,
20160812000785,11012,2016,00139719,SCE,자본변동표,ifrs_Equity,기말자본,연결재무제표  [member],제 31 기 반기,255224539340,제 30 기,254411653403,제 29 기,206191915310,34,KRW,,제 30 기 반기,248652793180,
20160812000785,11012,2016,00139719,SCE,자본변동표,ifrs_Equity,기말자본,자본 [member]|기타자본조정,제 31 기 반기,-64365303,제 30 기,-64365303,제 29 기,-64365303,34,KRW,,제 30 기 반기,-64365303,
