rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount
20190515002059,11013,2019,00139719,BS,재무상태표,ifrs_CurrentAssets,유동자산,-,제 34 기 1분기말,435806213579,제 33 기말,404996077959,1,KRW,,,,
20190515002059,11013,2019,00139719,BS,재무상태표,ifrs_CashAndCashEquivalents,현금및현금성자산,-,제 34 기 1분기말,13292470005,제 33 기말,13220590149,2,KRW,,,,
20190515002059,11013,2019,00139719,BS,재무상태표,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 34 기 1분기말,3000000000,제 33 기말,433295500,3,KRW,,,,
20190515002059,11013,2019,00139719,BS,재무상태표,ifrs_TradeAndOtherCurrentReceivables,매출채권및기타채권,-,제 34 기 1분기말,95879660402,제 33 기말,91238845527,4,KRW,,,,
20190515002059,11013,2019,00139719,BS,재무상태표,ifrs_CurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,당기손익-공정가치측정금융자산,-,제 34 기 1분기말,117394671,제 33 기말,223767976,5,KRW,,,,
20190515002059,11013,2019,00139719,BS,재무상태표,ifrs_CurrentFinancialAssetsAtAmortisedCost,상각후원가측정금융자산,-,제 34 기 1분기말,,제 33 기말,31480000,6,KRW,,,,
20190515002059,11013,2019,00139719,BS,재무상태표,ifrs_Inventories,재고자산,-,제 34 기 1분기말,316619760714,제 33 기말,293624244471,7,KRW,,,,
20190515002059,11013,2019,00139719,BS,재무상태표,ifrs_CurrentTaxAssets,당기법인세자산,-,제 34 기 1분기말,1103285936,제 33 기말,434245669,8,KRW,,,,
20190515002059,11013,2019,00139719,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 34 기 1분기말,5793641851,제 33 기말,5789608667,9,KRW,,,,
20190515002059,11013,2019,00139719,BS,재무상태표,ifrs_NoncurrentAssets,비유동자산,-,제 34 기 1분기말,436632528864,제 33 기말,426832067362,10,KRW,,,,
20190515002059,11013,2019,00139719,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 34 기 1분기말,1986682800,제 33 기말,1907205660,11,KRW,,,,
20190515002059,11013,2019,00139719,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,매출채권및기타채권,-,제 34 기 1분기말,1373972144,제 33 기말,1159151814,12,KRW,,,,
20190515002059,11013,2019,00139719,BS,재무상태표,ifrs_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,당기손익-공정가치측정금융자산,-,제 34 기 1분기말,769500000,제 33 기말,769500000,13,KRW,,,,
