rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount
20230515001492,11013,2023,00139719,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 38 기 1분기말,554076484098,제 37 기말,477189017933,1,KRW,,,,
20230515001492,11013,2023,00139719,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 38 기 1분기말,71068790393,제 37 기말,43517363079,2,KRW,,,,
20230515001492,11013,2023,00139719,BS,재무상태표,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 38 기 1분기말,11172606000,제 37 기말,1124928000,3,KRW,,,,
20230515001492,11013,2023,00139719,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권및기타채권,-,제 38 기 1분기말,90420752337,제 37 기말,82011181380,4,KRW,,,,
20230515001492,11013,2023,00139719,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 38 기 1분기말,359961412314,제 37 기말,330863791551,5,KRW,,,,
20230515001492,11013,2023,00139719,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 38 기 1분기말,682458174,제 37 기말,859185305,6,KRW,,,,
20230515001492,11013,2023,00139719,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 38 기 1분기말,20770464880,제 37 기말,18812568618,7,KRW,,,,
20230515001492,11013,2023,00139719,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 38 기 1분기말,477154551285,제 37 기말,463678052458,8,KRW,,,,
20230515001492,11013,2023,00139719,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 38 기 1분기말,3000000,제 37 기말,3000000,9,KRW,,,,
20230515001492,11013,2023,00139719,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,매출채권및기타채권,-,제 38 기 1분기말,3076292187,제 37 기말,3227535399,10,KRW,,,,
20230515001492,11013,2023,00139719,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,당기손익-공정가치측정금융자산,-,제 38 기 1분기말,4230035140,제 37 기말,4251985383,11,KRW,,,,
20230515001492,11013,2023,00139719,BS,재무상태표,ifrs-full_InvestmentAccountedForUsingEquityMethod,지분법적용투자지분,-,제 38 기 1분기말,1418635216,제 37 기말,1332587756,12,KRW,,,,
20230515001492,11013,2023,00139719,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 38 기 1분기말,414998836537,제 37 기말,404788703111,13,KRW,,,,
