rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount
20181114002777,11014,2018,00139719,BS,재무상태표,ifrs_CurrentAssets,유동자산,-,제 33 기 3분기말,422958971688,제 32 기말,333423012456,1,KRW,,,,
20181114002777,11014,2018,00139719,BS,재무상태표,ifrs_CashAndCashEquivalents,현금및현금성자산,-,제 33 기 3분기말,18192836656,제 32 기말,19626446597,2,KRW,,,,
20181114002777,11014,2018,00139719,BS,재무상태표,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 33 기 3분기말,5360639000,제 32 기말,417580000,3,KRW,,,,
20181114002777,11014,2018,00139719,BS,재무상태표,ifrs_TradeAndOtherCurrentReceivables,매출채권및기타채권,-,제 33 기 3분기말,138831544969,제 32 기말,116019788371,4,KRW,,,,
20181114002777,11014,2018,00139719,BS,재무상태표,ifrs_CurrentFinancialAssetsAtFairValueThroughProfitOrLossMandatorilyMeasuredAtFairValue,당기손익-공정가치측정금융자산,-,제 33 기 3분기말,493346903,제 32 기말,,5,KRW,,,,
20181114002777,11014,2018,00139719,BS,재무상태표,ifrs_CurrentFinancialAssetsAtAmortisedCost,상각후원가측정금융자산,-,제 33 기 3분기말,31480000,제 32 기말,,6,KRW,,,,
20181114002777,11014,2018,00139719,BS,재무상태표,dart_CurrentAvailableForSaleFinancialAssets,매도가능금융자산,-,제 33 기 3분기말,,제 32 기말,582368985,7,KRW,,,,
20181114002777,11014,2018,00139719,BS,재무상태표,ifrs_Inventories,재고자산,-,제 33 기 3분기말,250774104592,제 32 기말,189901458459,8,KRW,,,,
20181114002777,11014,2018,00139719,BS,재무상태표,ifrs_CurrentTaxAssets,당기법인세자산,-,제 33 기 3분기말,773643217,제 32 기말,821714203,9,KRW,,,,
20181114002777,11014,2018,00139719,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 33 기 3분기말,8501376351,제 32 기말,6053655841,10,KRW,,,,
20181114002777,11014,2018,00139719,BS,재무상태표,ifrs_NoncurrentAssets,비유동자산,-,제 33 기 3분기말,414203809962,제 32 기말,408076525316,11,KRW,,,,
20181114002777,11014,2018,00139719,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 33 기 3분기말,1827728520,제 32 기말,1589297100,12,KRW,,,,
20181114002777,11014,2018,00139719,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,매출채권및기타채권,-,제 33 기 3분기말,1161274772,제 32 기말,2972042698,13,KRW,,,,
20181114002777,11014,2018,00139719,BS,재무상태표,ifrs_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,당기손익-공정가치측정금융자산,-,제 33 기 3분기말,169500000,제 32 기말,,14,KRW,,,,
20181114002777,11014,2018,00139719,BS,재무상태표,dart_NonCurrentAvailableForSaleFinancialAssets,매도가능금융자산,-,제 33 기 3분기말,,제 32 기말,295612119,15,KRW,,,,
20181114002777,11014,2018,00139719,BS,재무상태표,dart_NonCurrentFinancialAssetsHeldToMaturity,만기보유금융자산,-,제 33 기 3분기말,,제 32 기말,135081059,16,KRW,,,,
20181114002777,11014,2018,00139719,BS,재무상태표,ifrs_NoncurrentFinancialAssetsAtAmortisedCost,상각후원가측정금융자산,-,제 33 기 3분기말,104841761,제 32 기말,,17,KRW,,,,
20181114002777,11014,2018,00139719,BS,재무상태표,ifrs_InvestmentAccountedForUsingEquityMethod,지분법적용투자지분,-,제 33 기 3분기말,725131418,제 32 기말,650047024,18,KRW,,,,
20181114002777,11014,2018,00139719,BS,재무상태표,ifrs_PropertyPlantAndEquipment,유형자산,-,제 33 기 3분기말,399356140399,제 32 기말,392822174327,19,KRW,,,,
20181114002777,11014,2018,00139719,BS,재무상태표,ifrs_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 33 기 3분기말,2501680630,제 32 기말,2164497493,20,KRW,,,,
20181114002777,11014,2018,00139719,BS,재무상태표,ifrs_DeferredTaxAssets,이연법인세자산,-,제 33 기 3분기말,2443755678,제 32 기말,2440878742,21,KRW,,,,
20181114002777,11014,2018,00139719,BS,재무상태표,dart_OtherNonCurrentAssets,기타비유동자산,-,제 33 기 3분기말,5913756784,제 32 기말,5006894754,22,KRW,,,,
20181114002777,11014,2018,00139719,BS,재무상태표,ifrs_Assets,자산총계,-,제 33 기 3분기말,837162781650,제 32 기말,741499537772,23,KRW,,,,
20181114002777,11014,2018,00139719,BS,재무상태표,ifrs_CurrentLiabilities,유동부채,-,제 33 기 3분기말,360996903124,제 32 기말,278479070095,25,KRW,,,,
20181114002777,11014,2018,00139719,BS,재무상태표,ifrs_CurrentFinancialLiabilitiesAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,당기손익-공정가치측정금융부채,-,제 33 기 3분기말,2899089,제 32 기말,,26,KRW,,,,
20181114002777,11014,2018,00139719,BS,재무상태표,ifrs_TradeAndOtherCurrentPayables,매입채무및기타채무,-,제 33 기 3분기말,73460205555,제 32 기말,64175184878,27,KRW,,,,
20181114002777,11014,2018,00139719,BS,재무상태표,ifrs_ShorttermBorrowings,단기차입금,-,제 33 기 3분기말,268494654232,제 32 기말,175716225896,28,KRW,,,,
