rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount
20241114002109,11014,2024,00139719,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 39 기 3분기말,1059779266321,제 38 기말,962523038015,7,KRW,,,,
20241114002109,11014,2024,00139719,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 39 기 3분기말,572428606254,제 38 기말,478610575794,8,KRW,,,,
20241114002109,11014,2024,00139719,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 39 기 3분기말,64257856813,제 38 기말,31304863701,9,KRW,,,,
20241114002109,11014,2024,00139719,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 39 기 3분기말,1824787752,제 38 기말,1624644630,10,KRW,,,,
20241114002109,11014,2024,00139719,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 39 기 3분기말,370591778525,제 38 기말,347485523898,11,KRW,,,,
20241114002109,11014,2024,00139719,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 39 기 3분기말,25081945559,제 38 기말,18764102127,12,KRW,,,,
20241114002109,11014,2024,00139719,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 39 기 3분기말,1169017421,제 38 기말,748195972,13,KRW,,,,
20241114002109,11014,2024,00139719,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권및기타채권,-,제 39 기 3분기말,109503220184,제 38 기말,78683245466,14,KRW,,,,
20241114002109,11014,2024,00139719,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 39 기 3분기말,487350660067,제 38 기말,483912462221,15,KRW,,,,
20241114002109,11014,2024,00139719,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 39 기 3분기말,3000000,제 38 기말,3000000,16,KRW,,,,
20241114002109,11014,2024,00139719,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,매출채권및기타채권,-,제 39 기 3분기말,3227529230,제 38 기말,3108836761,17,KRW,,,,
