rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount
20180515002003,11013,2018,00139719,BS,재무상태표,ifrs_CurrentAssets,유동자산,-,제 33 기 1분기말,366958326895,제 32 기말,333423012456,1,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,ifrs_CashAndCashEquivalents,현금및현금성자산,-,제 33 기 1분기말,22862734995,제 32 기말,19626446597,2,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 33 기 1분기말,3409801037,제 32 기말,417580000,3,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,ifrs_TradeAndOtherCurrentReceivables,매출채권및기타채권,-,제 33 기 1분기말,119750239067,제 32 기말,116019788371,4,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,dart_CurrentFinancialAssetDesignationAsAtFairValueThroughProfitOrLoss,당기손익-공정가치측정금융자산,-,제 33 기 1분기말,822048506,제 32 기말,,5,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,-표준계정코드 미사용-,상각후원가측정금융자산,-,제 33 기 1분기말,32650000,제 32 기말,,6,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,dart_CurrentAvailableForSaleFinancialAssets,매도가능금융자산,-,제 33 기 1분기말,,제 32 기말,582368985,7,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,ifrs_Inventories,재고자산,-,제 33 기 1분기말,211749006483,제 32 기말,189901458459,8,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,ifrs_CurrentTaxAssets,당기법인세자산,-,제 33 기 1분기말,648217425,제 32 기말,821714203,9,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 33 기 1분기말,7683629382,제 32 기말,6053655841,10,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,ifrs_NoncurrentAssets,비유동자산,-,제 33 기 1분기말,415262970492,제 32 기말,408076525316,11,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 33 기 1분기말,1668774240,제 32 기말,1589297100,12,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,매출채권및기타채권,-,제 33 기 1분기말,2565491981,제 32 기말,2972042698,13,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,dart_NonCurrentFairValueFinancialAsset,당기손익-공정가치측정금융자산,-,제 33 기 1분기말,19500000,제 32 기말,,14,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,dart_NonCurrentAvailableForSaleFinancialAssets,매도가능금융자산,-,제 33 기 1분기말,,제 32 기말,295612119,15,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,dart_NonCurrentFinancialAssetsHeldToMaturity,만기보유금융자산,-,제 33 기 1분기말,,제 32 기말,135081059,16,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,-표준계정코드 미사용-,상각후원가측정금융자산,-,제 33 기 1분기말,106249294,제 32 기말,,17,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,ifrs_InvestmentAccountedForUsingEquityMethod,지분법적용투자지분,-,제 33 기 1분기말,586244464,제 32 기말,650047024,18,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,ifrs_PropertyPlantAndEquipment,유형자산,-,제 33 기 1분기말,400451346052,제 32 기말,392822174327,19,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,ifrs_IntangibleAssetsOtherThanGoodwill,영업권이외의무형자산,-,제 33 기 1분기말,2105356321,제 32 기말,2164497493,20,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,ifrs_DeferredTaxAssets,이연법인세자산,-,제 33 기 1분기말,2475920247,제 32 기말,2440878742,21,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,dart_OtherNonCurrentAssets,기타비유동자산,-,제 33 기 1분기말,5284087893,제 32 기말,5006894754,22,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,ifrs_Assets,자산총계,-,제 33 기 1분기말,782221297387,제 32 기말,741499537772,23,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,ifrs_CurrentLiabilities,유동부채,-,제 33 기 1분기말,313891221738,제 32 기말,278479070095,25,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,dart_CurrentFinancialLiabilitiesDesignationAsAtFairValueThroughProfitOrLoss,당기손익-공정가치측정금융부채,-,제 33 기 1분기말,11170507,제 32 기말,,26,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,ifrs_TradeAndOtherCurrentPayables,매입채무및기타채무,-,제 33 기 1분기말,63561679047,제 32 기말,64175184878,27,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,ifrs_ShorttermBorrowings,단기차입금,-,제 33 기 1분기말,205266323344,제 32 기말,175716225896,28,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,dart_CurrentPortionOfBonds,유동성사채,-,제 33 기 1분기말,29991497583,제 32 기말,29986345674,29,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,ifrs_CurrentProvisions,충당부채,-,제 33 기 1분기말,50141546,제 32 기말,36616648,30,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,ifrs_CurrentTaxLiabilities,당기법인세부채,-,제 33 기 1분기말,5768979721,제 32 기말,5627508609,31,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,dart_OtherCurrentLiabilities,기타유동부채,-,제 33 기 1분기말,9241429990,제 32 기말,2937188390,32,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,ifrs_NoncurrentLiabilities,비유동부채,-,제 33 기 1분기말,142691415732,제 32 기말,142110549209,33,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentPayables,장기매입채무및기타채무,-,제 33 기 1분기말,1918714169,제 32 기말,805009994,34,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,dart_LongTermBorrowingsGross,장기차입금,-,제 33 기 1분기말,105039296265,제 32 기말,106778122407,35,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,dart_BondsIssued,사채,-,제 33 기 1분기말,18954150516,제 32 기말,18947286944,36,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,dart_PostemploymentBenefitObligations,퇴직급여채무,-,제 33 기 1분기말,9735993557,제 32 기말,9159538557,37,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,ifrs_DeferredTaxLiabilities,이연법인세부채,-,제 33 기 1분기말,7043261225,제 32 기말,6420591307,38,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,ifrs_Liabilities,부채총계,-,제 33 기 1분기말,456582637470,제 32 기말,420589619304,39,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,ifrs_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 33 기 1분기말,321476615561,제 32 기말,316795116831,41,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,ifrs_IssuedCapital,자본금,-,제 33 기 1분기말,16010293000,제 32 기말,16009879500,42,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,dart_CapitalSurplus,기타불입자본,-,제 33 기 1분기말,84836332999,제 32 기말,84843974993,43,KRW,,,,
20180515002003,11013,2018,00139719,BS,재무상태표,ifrs_RetainedEarnings,이익잉여금,-,제 33 기 1분기말,232217392307,제 32 기말,230397831048,44,KRW,,,,
